Months.Since.1Jan1840,Year.Month.Day,bp90cm.gm-2
1791,1989-05-01,0.10428497547420076
1792,1989-06-01,0.10431055721166393
1793,1989-07-01,0.10433569429251822
1794,1989-08-01,0.10436032711972544
1795,1989-09-01,0.10438443650235116
1796,1989-10-01,0.10440802441391948
1797,1989-11-01,0.10443110259560949
1798,1989-12-01,0.10445368720880492
1799,1990-01-01,0.1044757968877216
1800,1990-02-01,0.10450781105877738
1801,1990-03-01,0.10453579566813422
1802,1990-04-01,0.10456277791322544
1803,1990-05-01,0.10458872196004844
1804,1990-06-01,0.10461364212302943
1805,1990-07-01,0.10463758548173595
1806,1990-08-01,0.10466061517216659
1807,1990-09-01,0.1046827995816087
1808,1990-10-01,0.10470420690049714
1809,1990-11-01,0.10472490283171931
1810,1990-12-01,0.10474494970487952
1811,1991-01-01,0.10476440608773208
1812,1991-02-01,0.10478740122988915
1813,1991-03-01,0.10480584856628794
1814,1991-04-01,0.10482362869357316
1815,1991-05-01,0.10484076200342896
1816,1991-06-01,0.10485728310718101
1817,1991-07-01,0.10487323372421063
1818,1991-08-01,0.10488865731170276
1819,1991-09-01,0.10490359618568489
1820,1991-10-01,0.10491809032106089
1821,1991-11-01,0.1049321769586447
1822,1991-12-01,0.10494589051958517
1823,1992-01-01,0.1049592626268879
1824,1992-02-01,0.10497319645809251
1825,1992-03-01,0.10498458603984046
1826,1992-04-01,0.10499566132664176
1827,1992-05-01,0.10500643636744744
1828,1992-06-01,0.10501692723967934
1829,1992-07-01,0.10502715076436914
1830,1992-08-01,0.10503712369391852
1831,1992-09-01,0.10504686226629098
1832,1992-10-01,0.10505638195711708
1833,1992-11-01,0.10506569733529507
1834,1992-12-01,0.1050748219855589
1835,1993-01-01,0.10508376848305709
1836,1993-02-01,0.10509243098748769
1837,1993-03-01,0.10509954942263923
1838,1993-04-01,0.10510651470880762
1839,1993-05-01,0.10511333441152552
1840,1993-06-01,0.10512001531540599
1841,1993-07-01,0.10512656365686718
1842,1993-08-01,0.10513298543751042
1843,1993-09-01,0.10513928656500839
1844,1993-10-01,0.10514547283560205
1845,1993-11-01,0.10515154985299141
1846,1993-12-01,0.1051575229536989
1847,1994-01-01,0.10516339716559782
1848,1994-02-01,0.10516865277912188
1849,1994-03-01,0.1051697790945374
1850,1994-04-01,0.10517082496044497
1851,1994-05-01,0.10517180257456044
1852,1994-06-01,0.10517272035576039
1853,1994-07-01,0.10517358378678132
1854,1994-08-01,0.10517439664984386
1855,1994-09-01,0.10517516185504903
1856,1994-10-01,0.10517588180900095
1857,1994-11-01,0.10517655852770476
1858,1994-12-01,0.1051771936737799
1859,1995-01-01,0.10517778860396144
1860,1995-02-01,0.10517861441676962
1861,1995-03-01,0.10517319707380916
1862,1995-04-01,0.10516771661923592
1863,1995-05-01,0.10516218511034842
1864,1995-06-01,0.10515661250591626
1865,1995-07-01,0.10515100627299138
1866,1995-08-01,0.10514537197921447
1867,1995-09-01,0.10513971391985971
1868,1995-10-01,0.10513403549375719
1869,1995-11-01,0.10512833938062127
1870,1995-12-01,0.10512262764139153
1871,1996-01-01,0.10511690181844544
1872,1996-02-01,0.10511145380305283
1873,1996-03-01,0.10510016590968929
1874,1996-04-01,0.10508885838468887
1875,1996-05-01,0.1050775470918078
1876,1996-06-01,0.10506624388881532
1877,1996-07-01,0.10505495674919266
1878,1996-08-01,0.1050436908554419
1879,1996-09-01,0.10503244958808196
1880,1996-10-01,0.10502123512588515
1881,1996-11-01,0.10501004875235337
1882,1996-12-01,0.1049988910297472
1883,1997-01-01,0.10498776194345222
1884,1997-02-01,0.10497496615918428
1885,1997-03-01,0.10495920939480267
1886,1997-04-01,0.10494357673595409
1887,1997-05-01,0.1049280965077264
1888,1997-06-01,0.10491278389544886
1889,1997-07-01,0.10489764419830601
1890,1997-08-01,0.10488267663848898
1891,1997-09-01,0.10486787712512269
1892,1997-10-01,0.10485323981833256
1893,1997-11-01,0.10483875789955682
1894,1997-12-01,0.10482442395961326
1895,1998-01-01,0.10481023024744035
1896,1998-02-01,0.10478969938509362
1897,1998-03-01,0.10477586561900862
1898,1998-04-01,0.10476235993707053
1899,1998-05-01,0.1047492282444712
1900,1998-06-01,0.10473649464772905
1901,1998-07-01,0.10472416457387491
1902,1998-08-01,0.1047122306257903
1903,1998-09-01,0.10470067820400607
1904,1998-10-01,0.10468948948531927
1905,1998-11-01,0.10467864567103184
1906,1998-12-01,0.10466812801550056
1907,1999-01-01,0.10465791819291578
1908,1999-02-01,0.10463858402861313
1909,1999-03-01,0.10463080778936229
1910,1999-04-01,0.10462339529406606
1911,1999-05-01,0.1046163855323949
1912,1999-06-01,0.10460981115525468
1913,1999-07-01,0.10460369418451126
1914,1999-08-01,0.10459804415250532
1915,1999-09-01,0.10459285901855517
1916,1999-10-01,0.10458812790598117
1917,1999-11-01,0.10458383436573532
1918,1999-12-01,0.10457995920887417
1919,2000-01-01,0.1045720459301489
1920,2000-02-01,0.10457551342502766
1921,2000-03-01,0.10457936937595286
1922,2000-04-01,0.10458360757885107
1923,2000-05-01,0.1045882221374225
1924,2000-06-01,0.10459320603624811
1925,2000-07-01,0.10459855003230902
1926,2000-08-01,0.10460424237536321
1927,2000-09-01,0.10461026923460053
1928,2000-10-01,0.10461661547801257
1929,2000-11-01,0.10462326547862297
1930,2000-12-01,0.10463020375065893
1931,2001-01-01,0.10464323873868218
1932,2001-02-01,0.10465828100686675
1933,2001-03-01,0.10467358823080243
1934,2001-04-01,0.10468906762112767
1935,2001-05-01,0.10470463881674642
1936,2001-06-01,0.10472024029338114
1937,2001-07-01,0.10473582998458743
1938,2001-08-01,0.10475138192840791
1939,2001-09-01,0.1047668814302479
1940,2001-10-01,0.10478232063354594
1941,2001-11-01,0.10479769536155141
1942,2001-12-01,0.1048130032793621
1943,2002-01-01,0.10484226753150998
1944,2002-02-01,0.10486969059783677
1945,2002-03-01,0.10489639066525958
1946,2002-04-01,0.1049222309974332
1947,2002-05-01,0.10494715475290824
1948,2002-06-01,0.1049711638436353
1949,2002-07-01,0.10499429358089886
1950,2002-08-01,0.10501659431729424
1951,2002-09-01,0.1050381214630006
1952,2002-10-01,0.10505893113393543
1953,2002-11-01,0.10507907852281785
1954,2002-12-01,0.10509861722982372
1955,2003-01-01,0.10512336890484496
1956,2003-02-01,0.10514481516689374
1957,2003-03-01,0.10516544549717399
1958,2003-04-01,0.10518527202122063
1959,2003-05-01,0.10520433172926681
1960,2003-06-01,0.10522267519501347
1961,2003-07-01,0.10524035756426811
1962,2003-08-01,0.10525743355290663
1963,2003-09-01,0.1052739553036502
1964,2003-10-01,0.10528997165235716
1965,2003-11-01,0.10530552792284507
1966,2003-12-01,0.10532066588579571
1967,2004-01-01,0.10533652174497649
1968,2004-02-01,0.10535083578179583
1969,2004-03-01,0.10536476780420696
1970,2004-04-01,0.1053783351878773
1971,2004-05-01,0.10539155865687919
1972,2004-06-01,0.10540446033459863
