Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
1819,1991-09-01,6.960322417481976e-8,1.762618859484718e-6,4.639270127521171e-5,0.0015195400331818457,0.0051995080511906015,3.8950337665937554e-4
1820,1991-10-01,7.075157930412069e-8,1.788021854233548e-6,4.6646312827109154e-5,0.001554966479296444,0.005317800030883281,4.211697932283989e-4
1821,1991-11-01,7.315122763930331e-8,1.8442090983242902e-6,4.723431133566514e-5,0.001574377378244583,0.005382983865336498,4.4380779788790007e-4
1822,1991-12-01,7.483459692143063e-8,1.889787696313449e-6,4.8349351501523865e-5,0.0015857739360012014,0.005421571938388899,4.596340047445658e-4
1823,1992-01-01,7.602582924633424e-8,1.926486885764965e-6,4.957108394171607e-5,0.0015936909502889407,0.005428503650559569,4.702338428506139e-4
1824,1992-02-01,7.409440087444112e-8,1.9019053893582137e-6,5.049835137577391e-5,0.0015737207248904426,0.005227239112925176,4.649218392881386e-4
1825,1992-03-01,7.005477544258058e-8,1.7984268207619638e-6,4.9859067669066177e-5,0.0015725871594960098,0.004982333804056563,4.6592331185006593e-4
1826,1992-04-01,6.695548409242187e-8,1.7037790156574273e-6,4.729368953558403e-5,0.0015792346273602353,0.004861562547187343,4.7449581536670955e-4
1827,1992-05-01,6.68274758141355e-8,1.6875400746707407e-6,4.50660334938929e-5,0.0015779738422808352,0.004914366952412728,4.8355729441943275e-4
1828,1992-06-01,6.754994030962561e-8,1.7037286473337648e-6,4.439201007476378e-5,0.0015589833786275244,0.005033422661304551,4.880456582764145e-4
1829,1992-07-01,6.846237289020027e-8,1.729310866126504e-6,4.4857848119686413e-5,0.0015433060991895857,0.005076676655404881,4.8756382451217055e-4
1830,1992-08-01,6.929602268813801e-8,1.7522926987866104e-6,4.5533680570644964e-5,0.0015306479575549672,0.005069233353799286,4.834807876212785e-4
1831,1992-09-01,7.001844165210268e-8,1.7724035305749004e-6,4.614459808624517e-5,0.0015205704518160685,0.005037949981282165,4.7713042640449167e-4
1832,1992-10-01,7.097054851593465e-8,1.7946658427583822e-6,4.663281836609723e-5,0.0015118652052830634,0.004999755048953442,4.695172085289733e-4
1833,1992-11-01,7.25393383889719e-8,1.8314635066153744e-6,4.716098247152429e-5,0.001501087508493165,0.004960142187715065,4.604523704232967e-4
1834,1992-12-01,7.385079630902732e-8,1.864434713581718e-6,4.79220437170061e-5,0.0014905039620686368,0.0049223282222649635,4.509217808415427e-4
1835,1993-01-01,7.490485495283697e-8,1.8956227602594507e-6,4.8818359741464244e-5,0.001481543553966136,0.004870305769653858,4.4124241139438254e-4
1836,1993-02-01,7.398153746269502e-8,1.8892991241295633e-6,4.9640715268886775e-5,0.0014655599400427695,0.004734523491985265,4.2710316188560894e-4
1837,1993-03-01,7.217564022387041e-8,1.8513926435513908e-6,5.0109631452248865e-5,0.0014691024742430842,0.004560548562989218,4.201652274635198e-4
1838,1993-04-01,6.897970364031967e-8,1.7558031436559292e-6,4.802816358335704e-5,0.0014789854195294857,0.004455817649503308,4.2239309704423e-4
1839,1993-05-01,6.668888465584784e-8,1.6863937463972606e-6,4.5210308486373005e-5,0.0014824521738291741,0.004609705888017539,4.276192102227211e-4
1840,1993-06-01,6.698988639485874e-8,1.6901984839070705e-6,4.4322708791075034e-5,0.0014696232861388665,0.004763757733816689,4.312749662166781e-4
1841,1993-07-01,6.829160238289531e-8,1.722921303058503e-6,4.4546125833376024e-5,0.001457122427332765,0.004800611360533942,4.306028797669585e-4
1842,1993-08-01,6.915258080639466e-8,1.7482537309525507e-6,4.528939249805605e-5,0.001446664689760132,0.004782512584963434,4.2676918707362164e-4
1843,1993-09-01,7.006788331812619e-8,1.7723581064482048e-6,4.5975691702853116e-5,0.0014381344550182288,0.004741324755775632,4.20756615285826e-4
1844,1993-10-01,7.160458850895621e-8,1.8109354776854876e-6,4.6644104824198146e-5,0.0014282343740149794,0.004684456742080228,4.124463332613434e-4
1845,1993-11-01,7.306362404130668e-8,1.8459288539764928e-6,4.7422321876570733e-5,0.0014186975898769025,0.004635855991110006,4.03349074998253e-4
1846,1993-12-01,7.49742920043541e-8,1.8915377082952003e-6,4.827325863386005e-5,0.001407845759241582,0.004584988362043873,3.9346792895263773e-4
1847,1994-01-01,7.515411149397922e-8,1.9095651959564742e-6,4.937213291210581e-5,0.0014030214557175936,0.004526663265130906,3.8455318974299566e-4
1848,1994-02-01,7.246485630522374e-8,1.8556871069223603e-6,5.0023010283820553e-5,0.0014204934645493659,0.004461852216119166,3.820385689573776e-4
1849,1994-03-01,7.241016336321316e-8,1.840882987036585e-6,4.9191596890900995e-05,0.0014399235249919341,0.004381597083467028,3.864996375773202e-4
1850,1994-04-01,7.243957957668711e-8,1.8215220610490073e-6,4.789778344712845e-5,0.0014584124669515164,0.004350224669814235,3.9594819348455354e-4
1851,1994-05-01,6.700908387934556e-8,1.6950752994450533e-6,4.52595833981722e-5,0.0014712071740263016,0.00459791997546823,4.0674555432692824e-4
1852,1994-06-01,6.731019198105299e-8,1.6984306094668334e-6,4.449143306129942e-5,0.0014562608985842678,0.004848422674012938,4.1470068624903736e-4
1853,1994-07-01,6.843007980563135e-8,1.7265795173115352e-6,4.47215967732806e-5,0.0014492276007457546,0.004896920113943725,4.1819295774030277e-4
1854,1994-08-01,6.934254248442433e-8,1.7531483989617759e-6,4.541913590382367e-5,0.0014424857486395827,0.004869933925196696,4.177977120458896e-4
1855,1994-09-01,7.077333877494555e-8,1.7896663878294267e-6,4.617452065068997e-5,0.001434784871320961,0.004807163448988842,4.136750750959118e-4
1856,1994-10-01,7.226540896370512e-8,1.8279616354925687e-6,4.701660120058202e-5,0.0014269866649933114,0.004735896845835821,4.0692886886753026e-4
1857,1994-11-01,7.439352787631205e-8,1.8797351052263545e-6,4.793973563672344e-5,0.0014167463287558274,0.004664908551745933,3.9780831471603143e-4
1858,1994-12-01,7.68715794685334e-8,1.9402477225629218e-6,4.908287382475622e-5,0.001404227841344941,0.0045948642556257946,3.8692164515485156e-4
1859,1995-01-01,7.682823968655501e-8,1.9571892128094877e-6,5.047944708224204e-5,0.0013991148569676122,0.0045377757417560125,3.7715976103652754e-4
1860,1995-02-01,7.418996166372356e-8,1.9064229915817005e-06,5.1745161719118274e-5,0.0014962858934525613,0.004802653586095894,4.022003532434674e-4
1861,1995-03-01,7.406940137432552e-8,1.8139738462890484e-6,5.0570574608142086e-5,0.0015844463809476207,0.004973717861757061,0.00043695771386492623
1862,1995-04-01,6.887703244566297e-8,1.7525668277184574e-6,4.86061978653884e-5,0.001690419187500433,0.005278068310442825,4.8151710621811627e-4
1863,1995-05-01,6.702781355643861e-8,1.6949872511350305e-6,4.597895351177237e-5,0.001728710107917095,0.005789044231554062,5.307349562407929e-4
1864,1995-06-01,6.739289957065063e-8,1.7011071123749576e-6,4.493529319812879e-5,0.0017665221730515871,0.00619893456576645,5.755966546518903e-4
1865,1995-07-01,6.79410542367689e-8,1.7147856097094804e-6,4.50202283871826e-5,0.0017988033472715016,0.00643573831147069,6.137992994367229e-4
1866,1995-08-01,6.871923990290732e-8,1.7363152523532113e-6,4.545514597671966e-5,0.0018235979179481476,0.006558122211510642,6.441389609618089e-4
1867,1995-09-01,6.917240724641303e-8,1.7492437976597608e-6,4.594239254338612e-5,0.001843588022897642,0.00662401700223998,6.681524523913961e-4
1868,1995-10-01,7.022976552202262e-8,1.773235545925808e-6,4.6310660911830515e-5,0.0018565220697000233,0.006653356915563236,6.858761514704546e-4
1869,1995-11-01,7.142368406174961e-8,1.8017333626031098e-6,4.680486880751072e-5,0.0018629846591015238,0.0066638141216221565,6.980692248179667e-4
1870,1995-12-01,7.350476093036136e-8,1.8499994966807707e-6,4.749491902280948e-5,0.0018610234399752585,0.0066486341878873615,7.041745505862729e-4
1871,1996-01-01,7.384721520884743e-8,1.8694446382196727e-6,4.8540223192979946e-5,0.0018600763668282162,0.006625246675869804,7.074422865955833e-4
1872,1996-02-01,7.244875861178997e-8,1.8443342345194482e-6,4.8988830662934486e-5,0.001816390157009737,0.006374410335449056,6.873299503427129e-4
1873,1996-03-01,7.0861328305648e-8,1.8088000564017631e-6,4.889180345741156e-5,0.0017964910806518924,0.006103082701568231,6.719069300019062e-4
1874,1996-04-01,6.860736903638267e-8,1.7421259073830216e-6,4.7605571942881086e-5,0.001793293267763102,0.00593548012406429,6.650824205483729e-4
1875,1996-05-01,6.692906121539051e-8,1.6922604499210967e-6,4.5320330567380265e-5,0.0017673267898682162,0.006042595262480352,6.602390674279451e-4
1876,1996-06-01,6.712857674954017e-8,1.6934382823221875e-6,4.459906271255574e-5,0.0017453060572675942,0.006109864455865819,6.546337219206747e-4
1877,1996-07-01,6.808204538256901e-8,1.718097699584119e-6,4.475882136287527e-5,0.0017255169725775303,0.006076481183792717,6.459352789964781e-4
1878,1996-08-01,6.858642196718102e-8,1.7341092796395426e-6,4.531388209531025e-5,0.0017098132243799575,0.0060079667835444125,6.354362672822736e-4
1879,1996-09-01,6.915607404949186e-8,1.7479031850378654e-6,4.574375427607118e-5,0.0016975740248281574,0.0059318028576008505,6.242060190223675e-4
1880,1996-10-01,7.045967675993486e-8,1.7794325996815503e-6,4.61589157016922e-5,0.0016838417413623764,0.005849933296008717,6.114303006779228e-4
1881,1996-11-01,7.19514614974523e-8,1.8145002392756034e-6,4.6793280974688913e-5,0.0016691423369467877,0.005776064504454191,5.978530295225632e-4
1882,1996-12-01,7.381131839784959e-8,1.859592357463681e-6,4.7622205633535765e-5,0.0016529757807500307,0.005700706757542122,5.834019859484236e-4
1883,1997-01-01,7.439387870565335e-8,1.8845977697672856e-6,4.8727369876372345e-5,0.0016416882451520771,0.005615900179586313,5.697073133854503e-4
1884,1997-02-01,7.304092771904206e-8,1.8682752354787344e-6,4.922395026745096e-5,0.001540341450493067,0.005049709941843441,5.13364165937388e-4
1885,1997-03-01,7.135144068962949e-8,1.8215996628198948e-6,4.907179638264178e-5,0.001478735788704645,0.00460865041688899,4.7066542019079865e-4
1886,1997-04-01,6.829250380531121e-8,1.7323850592084421e-6,4.6805274021114484e-5,0.0014463836087843765,0.004399334904252517,4.395073792221574e-4
1887,1997-05-01,6.72738969351652e-8,1.7015080902628992e-6,4.501706460465618e-5,0.0013901958078485503,0.004405919201697604,4.1447374244089273e-4
1888,1997-06-01,6.711435769289709e-8,1.6945658441310875e-6,4.440494603070586e-5,0.0013533065133565657,0.004394439109081232,3.935695161917685e-4
1889,1997-07-01,6.814985525911158e-8,1.7201735517393932e-6,4.446712680987184e-5,0.001322939135928198,0.004312332247947776,3.7412284502219063e-4
1890,1997-08-01,6.867602310080197e-8,1.7369352028460432e-6,4.501331232640993e-5,0.0013006669998765102,0.004215231854656945,3.567334422957655e-4
1891,1997-09-01,6.981851902042026e-8,1.7645392213869165e-6,4.553847135466951e-5,0.0012828727989562818,0.004115818936459847,3.407608928143504e-4
1892,1997-10-01,7.20399580436563e-8,1.8190339206156543e-6,4.6277687721126186e-5,0.0012645269699976065,0.004011182360123277,3.2471827169574554e-4
1893,1997-11-01,7.39820440835011e-8,1.8702065021651619e-6,4.741286111905636e-5,0.0012483960726059166,0.003923490185277064,3.092773711675203e-4
1894,1997-12-01,7.537694916449626e-8,1.907554058380647e-6,4.858447715932627e-5,0.0012369182927064704,0.003856085798914808,2.955597440777413e-4
1895,1998-01-01,7.550815171105139e-8,1.9231504334443384e-6,4.966330978687313e-5,0.0012331023242788714,0.003787602301008927,2.8426000119026717e-4
1896,1998-02-01,7.25404143568933e-8,1.8619599143951406e-6,5.005986670131768e-5,0.0012279885629370845,0.003625684906028966,2.723665335842933e-4
1897,1998-03-01,6.927194378923081e-8,1.7760954857205458e-6,4.878938745670788e-5,0.0012320021109063477,0.0034150184478279923,2.676417808710146e-4
1898,1998-04-01,6.635936394360297e-8,1.6844028903964383e-6,4.6140436906125755e-5,0.0012406208611552196,0.0033353906042498807,2.7083931283156706e-4
1899,1998-05-01,6.564479534747064e-8,1.6595972360983641e-6,4.412323717195103e-5,0.0012384017156424813,0.00327860669477679,2.7591191629839246e-4
1900,1998-06-01,6.549834496769373e-8,1.6504793872785637e-6,4.306890319344119e-5,0.0012289062300313272,0.003402832512867967,2.79377473350976e-4
1901,1998-07-01,6.618775297189296e-8,1.6680302486755865e-6,4.303496177078601e-5,0.001208795304906492,0.0035437144125812048,2.795054307607643e-4
1902,1998-08-01,6.655522953247898e-8,1.6804306824933143e-6,4.354826821448182e-5,0.001197184321515115,0.0035985065982042344,2.775861814677242e-4
1903,1998-09-01,6.735397627760942e-8,1.6997079252078285e-6,4.396467357244535e-5,0.0011885215510666943,0.0036062439838705444,2.7412122273267985e-4
1904,1998-10-01,6.860763731065155e-8,1.7302801309804376e-6,4.445890579238608e-5,0.0011798632494260815,0.0035890597853943653,2.6916602639068775e-4
1905,1998-11-01,6.99106347937429e-8,1.7622830627442267e-6,4.512275213041442e-5,0.0011719891915097753,0.003564910010183676,2.6333399047971385e-4
1906,1998-12-01,7.068928849712798e-8,1.7823973796885516e-6,4.581086259938153e-5,0.001167079565584544,0.0035437118430886247,2.5778960230338134e-4
1907,1999-01-01,7.071639847421786e-8,1.7880388842514187e-6,4.639521908637562e-5,0.0011680206955078502,0.003504542282215469,2.53331434953078e-4
1908,1999-02-01,7.017415924716396e-8,1.780134462882699e-6,4.6495471084743305e-5,0.0011169002737593083,0.003155241807343078,2.3244701728093172e-4
1909,1999-03-01,6.85956945507557e-8,1.7415264871424288e-6,4.595484015890603e-5,0.0010838127272424674,0.002845267406477769,2.1652736619700235e-4
1910,1999-04-01,6.692385362861681e-8,1.6941329835108313e-6,4.484064125364356e-5,0.0010652414394337045,0.0026630541530629818,2.058603706382565e-4
1911,1999-05-01,6.650568331194011e-8,1.6790294142686434e-6,4.3731253609414954e-5,0.001044975566421914,0.0025679180835039136,1.9793341387284362e-4
1912,1999-06-01,6.605289380237472e-8,1.665593380454232e-6,4.29563384977177e-5,0.001024533027962904,0.0026830418589093817,1.9110383088233958e-4
1913,1999-07-01,6.689007575287612e-8,1.6880475988733817e-6,4.3186288836884345e-5,0.0010050619406482126,0.002756051589825095,1.842733926571119e-4
1914,1999-08-01,6.744787458452246e-8,1.7045934597163902e-6,4.37431279755154e-5,9.934887212334122e-4,0.002774240090980042,1.7794052232847734e-4
1915,1999-09-01,6.804426667153583e-8,1.7200083874261974e-6,4.4199542654338573e-5,9.866947027341144e-4,0.0027697098835630304,1.7231087730091232e-4
1916,1999-10-01,6.905951627057842e-8,1.744541012666123e-6,4.460745725876311e-5,9.813685906892957e-4,0.002753607771346607,1.6707944729690805e-4
1917,1999-11-01,7.080556892473086e-8,1.785250289638893e-6,4.5174125156943096e-5,9.7492795265181e-4,0.0027287000473230224,1.6170775942223953e-4
1918,1999-12-01,7.212316725740977e-8,1.8188907653094026e-6,4.600270067500357e-5,9.70393358282767e-4,0.002703077285976509,1.5665908712497192e-4
1919,2000-01-01,7.258624055112063e-8,1.8370711377060523e-6,4.686946865096063e-5,9.704327308766923e-4,0.0026691173598703023,1.5237775850285247e-4
1920,2000-02-01,7.176235281996797e-8,1.8253658854434924e-6,4.748050852523382e-5,9.803273037969288e-4,0.0026171454624607663,1.500588045015773e-4
1921,2000-03-01,7.689663082362559e-8,1.8127274461369517e-6,4.7154490029998956e-5,9.920439539292437e-4,0.002502786319449681,1.509186004272138e-4
1922,2000-04-01,7.482045083622799e-8,1.753360113213481e-6,4.571188391131057e-5,0.001002074226944533,0.002456951342933904,1.549735934521347e-4
1923,2000-05-01,6.863555605271591e-8,1.735384847343232e-6,4.568244312586653e-5,0.001020612825643406,0.0024623573060483113,1.5971544429016702e-4
1924,2000-06-01,6.67955699969287e-8,1.6869557741966664e-6,4.363506478864085e-5,9.999557524357843e-4,0.002788729920322693,1.629842183859514e-4
1925,2000-07-01,6.724142614067532e-8,1.6995492573265944e-6,4.373525753994972e-5,9.917819317494905e-4,0.0028690956334971045,1.6425786759964304e-4
1926,2000-08-01,6.780410061871877e-8,1.7143862198000151e-6,4.4086948417756966e-5,9.870020155062882e-4,0.0028588915667037786,1.6396475399870825e-4
1927,2000-09-01,6.83071258592022e-8,1.727552796568654e-6,4.445219149288191e-5,9.844618814669206e-4,0.0028295548862933965,1.62721218324285e-4
1928,2000-10-01,6.9351271837375e-8,1.751395537165445e-6,4.479040009612829e-5,9.817215326751178e-4,0.002795112080570908,1.6057884581613543e-4
1929,2000-11-01,7.092347665798982e-8,1.78917830342988e-6,4.5325629846699194e-5,9.770331955417195e-4,0.0027595099279532744,1.5740254978496263e-4
1930,2000-12-01,7.241075198188596e-8,1.8254655227760554e-6,4.610743225378068e-5,9.726058662219868e-4,0.0027261387588515917,1.5374501532509753e-4
1931,2001-01-01,7.258078366303264e-8,1.839285400199955e-6,4.700085654783784e-5,9.729049754308587e-4,0.0026919075918236278,1.5050650132885689e-4
1932,2001-02-01,7.150816666539229e-8,1.82320939044028e-6,4.93980266628878e-5,0.0012195329074559343,0.003520837870547649,2.0445679172514635e-4
1933,2001-03-01,6.879625452398898e-8,1.7518911451218943e-6,4.878105964468628e-5,0.0014445610708364001,0.004297990610881377,2.8019493550435475e-4
1934,2001-04-01,6.69402658550517e-8,1.6980329314879827e-6,4.7015051954277004e-5,0.0016502451397576534,0.005099923500888216,3.7936977731683737e-4
1935,2001-05-01,6.675876132190726e-8,1.685709267799796e-6,4.565004535645657e-5,0.001842032102008594,0.00599025342820231,4.964614105389616e-4
1936,2001-06-01,6.647675154527813e-8,1.6769664748769327e-6,4.4844835010764735e-5,0.002005005280251183,0.006955075376807399,6.221511808434643e-4
1937,2001-07-01,6.717337026254473e-8,1.6939800869566847e-6,4.488005715499528e-5,0.0021568540241936854,0.00774300611668279,7.480410314155506e-4
1938,2001-08-01,6.776591943884677e-8,1.710566997978234e-6,4.526135571494042e-5,0.002293191300980353,0.008381403322175282,8.698045492225604e-4
1939,2001-09-01,6.775741467495772e-8,1.7117971449108983e-6,4.557793427946492e-5,0.002417066284480347,0.008922805207348882,9.871584234044156e-4
1940,2001-10-01,6.884955860610382e-8,1.7346783819946997e-6,4.568643698741221e-5,0.002521949857600671,0.009371559108085037,0.001096055633086692
1941,2001-11-01,7.041832999100743e-8,1.7712649169010231e-6,4.6092010594706704e-5,0.0026058444390145924,0.009748579544373448,0.001194390098230734
1942,2001-12-01,7.215899855749449e-8,1.8140152493166957e-6,4.686236555977792e-5,0.0026709453710582446,0.01005948380884546,0.0012812903858949072
1943,2002-01-01,7.228713289427172e-8,1.8257554818768463e-6,4.780369684616079e-5,0.0027285335318368736,0.010324494499956108,0.0013611592641161099
1944,2002-02-01,7.119514412231675e-8,1.81044125505315e-6,4.824173642883806e-5,0.0027180753140249553,0.010230316404642644,0.0013959884219651164
1945,2002-03-01,6.957901041164075e-8,1.7674958545681308e-6,4.8061271378076985e-5,0.0027249365580117872,0.010099344840955099,0.0014317661420306673
1946,2002-04-01,7.432910393816491e-8,1.7687554332397162e-6,4.674901844882055e-5,0.002733281668156802,0.009934903323678591,0.0014683467218828278
1947,2002-05-01,6.634183851225036e-8,1.6750808448865632e-6,4.5132113431471234e-5,0.002734534588733319,0.010154834190245961,0.001502451927015964
1948,2002-06-01,6.685045439464936e-8,1.6847902369500985e-6,4.447241469379216e-5,0.002723625729763267,0.010334604633549441,0.001527748137801872
1949,2002-07-01,6.754904575329842e-8,1.7033777336466348e-6,4.468970885590674e-5,0.002714452464823692,0.010373176201761232,0.0015439580530166293
1950,2002-08-01,6.785723317169282e-8,1.7125519026115814e-6,4.511266923696374e-5,0.002707328483101173,0.010355520893833837,0.0015537268824663722
1951,2002-09-01,6.834638144133997e-8,1.7247112679505508e-6,4.539932549816956e-5,0.002700166283146031,0.010310047659996397,0.001557764411236569
1952,2002-10-01,6.968316626066908e-8,1.7553533439680898e-6,4.571698821183592e-5,0.002687855450288909,0.010244251890329334,0.001555135328088699
1953,2002-11-01,7.158432410994403e-8,1.801055347158156e-6,4.636231017759177e-5,0.0026682814930865397,0.01016643498867027,0.0015456639337708493
1954,2002-12-01,7.287452595791442e-8,1.8351475683564361e-6,4.730449121237883e-5,0.002646879806091298,0.01009196156414558,0.0015329222783390468
1955,2003-01-01,7.27311250942017e-8,1.8410673884904195e-6,4.8214694528782985e-5,0.0026313837071708533,0.010018816830941964,0.001520813115384811
1956,2003-02-01,7.163117956551187e-8,1.8252758714849712e-6,4.887639732351295e-5,0.0026661462210409185,0.01006003691586818,0.0015368815468205447
1957,2003-03-01,7.577927212152886e-8,1.7921660662963304e-6,4.822424500444268e-5,0.00271116915766123,0.010031432768565631,0.001565915114754418
1958,2003-04-01,6.88337953191055e-8,1.7433359766433746e-6,4.7962971532519425e-5,0.002767558496041821,0.010092796349179544,0.0016058143379318345
1959,2003-05-01,6.58668629041058e-8,1.6615342205353402e-6,4.473266976194772e-5,0.0027989068182417073,0.010542061847900585,0.0016489483235780705
1960,2003-06-01,6.593738292071559e-8,1.6614246269417472e-6,4.410842416290174e-5,0.0028247595280308153,0.010885758889020174,0.0016890678339444225
1961,2003-07-01,6.635791575322057e-8,1.6717829773094654e-6,4.4133590318350496e-5,0.0028486086683821425,0.01106870294412293,0.001723409021045636
1962,2003-08-01,6.698353293924117e-8,1.6882473871131293e-6,4.442697070922466e-5,0.0028675411094143026,0.011158848833912246,0.0017508919147910433
1963,2003-09-01,6.746997269279202e-8,1.7008045140272295e-6,4.478850171295487e-5,0.002882624887342487,0.011203425597546926,0.0017725378635835242
1964,2003-10-01,6.859793725378838e-8,1.7273291853106066e-6,4.513490947023315e-5,0.0028902644438826525,0.01121384812136003,0.0017872763212991138
1965,2003-11-01,7.016959033753452e-8,1.7638492428997182e-6,4.567310278790135e-5,0.0028890505056662747,0.011206315698413028,0.001795150427217526
1966,2003-12-01,7.167963709878615e-8,1.8007537251626082e-6,4.6443379706011786e-5,0.0028813237874209655,0.011185556868698937,0.0017976008153917364
1967,2004-01-01,7.21628276750171e-8,1.8214628420051467e-6,4.737956091098636e-5,0.002872934969202999,0.011149350942347947,0.0017970596921376663
1968,2004-02-01,7.086308741844111e-8,1.7986012940235823e-6,4.8249364175364735e-5,0.0029916887940379315,0.011613991674830614,0.0018832624458318215
1969,2004-03-01,6.869211835565318e-8,1.7446107677848588e-6,4.782181792533425e-5,0.0031153301282308868,0.012087889198844905,0.0019823260293315623
1970,2004-04-01,6.696257365096248e-8,1.694210698342793e-6,4.6476868699739726e-5,0.0032398699921982535,0.01257134496078527,0.002095208282537385
1971,2004-05-01,6.601561090796575e-8,1.6658660038557257e-6,4.497735043184623e-5,0.0033470514836044813,0.01315922268344265,0.002213715386205856
1972,2004-06-01,6.622267123026545e-8,1.6672222354259123e-6,4.43153006154411e-5,0.0034442866843480873,0.013709774578710218,0.0023305741225439812
1973,2004-07-01,6.691653421511582e-8,1.6848794438841957e-6,4.436720578651134e-5,0.0035313609222421046,0.014139691359023605,0.00244022623264794
1974,2004-08-01,6.762660540898612e-8,1.7038053697059666e-6,4.475148852389492e-5,0.003607944494630673,0.014477586024770674,0.0025407048305402385
1975,2004-09-01,6.844336588198654e-8,1.7244259760654536e-6,4.517843135203298e-5,0.0036740422125297193,0.014747306594941126,0.0026316421863530706
1976,2004-10-01,6.994686282992548e-8,1.7607634068846814e-6,4.566322536085505e-5,0.0037252481617267037,0.014956658450740262,0.00271039129262058
1977,2004-11-01,7.15115307753238e-8,1.7975787753468614e-6,4.6315307699764254e-5,0.0037625079773678715,0.01513904844309706,0.0027790669106849105
1978,2004-12-01,7.334968538997815e-8,1.8416083227614496e-6,4.709545586297534e-5,0.00378554207503361,0.015288276374366808,0.002837586068483975
1979,2005-01-01,7.365195199580291e-8,1.8603306738974316e-6,4.810180169159937e-5,0.003803727673414481,0.01541172004214642,0.002890780666911687
1980,2005-02-01,7.200570493213393e-8,1.8307894669780846e-6,4.882144645593156e-5,0.003865648189621999,0.015675471041463607,0.0029762171322525654
1981,2005-03-01,6.907346974649398e-8,1.7565802471969714e-6,4.8279747623651426e-5,0.003943978048941728,0.015962716676431083,0.0030756431527564966
1982,2005-04-01,6.742508927236548e-8,1.709977140779129e-6,4.6792044205349154e-5,0.004028017443876175,0.016236321004731318,0.003184641953302773
1983,2005-05-01,6.587375664547475e-8,1.660977716441236e-6,4.5014362381288645e-5,0.00410096440469367,0.016693725914625243,0.0033008439947029883
1984,2005-06-01,6.63926172971145e-8,1.670906020776466e-6,4.4151395848327165e-5,0.00416453265538317,0.017089638821589426,0.0034097395958606245
1985,2005-07-01,6.698582553094536e-8,1.685199433498435e-6,4.422364714893783e-5,0.004220599346772893,0.017384786279612402,0.0035095164852940986
1986,2005-08-01,6.754885482937443e-8,1.7014833262158985e-6,4.457318882307971e-5,0.004268886758681227,0.01760476661466782,0.003598506005570808
1987,2005-09-01,6.777184282043102e-8,1.7073913358145526e-6,4.4892144526190443e-5,0.004312670532580826,0.017781762488540485,0.0036793697922329754
1988,2005-10-01,6.906628832317227e-8,1.7360451670497696e-6,4.507563236028867e-5,0.00434370357697316,0.017914739572273936,0.003748690727241044
1989,2005-11-01,7.066313211775443e-8,1.773601651107827e-6,4.556028472402764e-5,0.0043605542136351885,0.018017146481122515,0.00380644969222367
1990,2005-12-01,7.217728491982549e-8,1.8101885359408038e-6,4.629361726382444e-5,0.004366335380157941,0.01809508573510014,0.0038546582442580204
1991,2006-01-01,7.238155505503436e-8,1.8259840077940482e-6,4.718685618273089e-5,0.004368980474736449,0.018150901845328964,0.0038970306338633287
1992,2006-02-01,7.022677806118446e-8,1.7835392296793412e-6,4.756677534951975e-5,0.0042351211952321895,0.01750098019223014,0.0037944364017713102
1993,2006-03-01,6.973931503071155e-8,1.7663071667305145e-6,4.743657779311856e-5,0.004133319225260675,0.016814115780282884,0.0037049570863248163
1994,2006-04-01,6.710701670032583e-8,1.6941751968848877e-6,4.5598490904756996e-5,0.00405608701463322,0.016369917835528568,0.0036240279717817945
1995,2006-05-01,6.664710108262424e-8,1.6789618548268042e-6,4.448809202089643e-5,0.003959907170510831,0.016151239129730585,0.003544464422223714
1996,2006-06-01,6.694291834497688e-8,1.6858734544934971e-6,4.428364097103102e-5,0.0038801363289035717,0.015895186178670882,0.0034638984525296903
1997,2006-07-01,6.778181882834158e-8,1.7073838204766431e-6,4.451182994466371e-5,0.0038044655168016843,0.015609142693215585,0.003380212695501616
1998,2006-08-01,6.822980273698822e-8,1.7199669880062561e-6,4.497199773842991e-5,0.0037370432905471486,0.015318473324733599,0.0032967938173672955
1999,2006-09-01,6.892751104951675e-8,1.7377712184722678e-6,4.535873327390157e-5,0.0036755372737812034,0.015029977040148749,0.0032136416113242583
2000,2006-10-01,7.05825248388972e-8,1.7769612978247026e-6,4.581047015650233e-5,0.003613037985012611,0.014741622806104223,0.003128578690390442
2001,2006-11-01,7.217976773084113e-8,1.8159114375413501e-6,4.65566561369269e-5,0.003550923833344087,0.01447336890490901,0.003043976227062286
2002,2006-12-01,7.448756356711314e-8,1.870928319048116e-6,4.7461469594430255e-5,0.003485661833555716,0.01421244469666749,0.0029586144925195243
2003,2007-01-01,7.472065820509638e-8,1.8917642647045078e-6,4.8699729723767376e-5,0.00342831099052691,0.01397325932525547,0.0028783512831234803
2004,2007-02-01,7.162244814059164e-8,1.8288712158517448e-6,4.937652267476949e-5,0.003360592901646502,0.013596951840988967,0.002778387382831532
2005,2007-03-01,7.024862239186412e-8,1.78805322922328e-6,4.88774333761617e-5,0.003321843967869203,0.013184805334776454,0.0027010254923249574
2006,2007-04-01,6.690969782157756e-8,1.6920487096421234e-6,4.629536809061274e-5,0.0033057759680051595,0.013009053902827736,0.002642614307020644
