Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
1480,1963-06-01,7.090528916891321e-8,1.8320663769177411e-6,4.533959795644082e-5,0.004360788022723735,0.05965057151953792,0.04535512198431952
1481,1963-07-01,7.044991563694344e-8,1.8234476338712184e-6,4.5394521348811743e-5,0.004365890794882632,0.05963522380416709,0.045357550983742695
1482,1963-08-01,7.015360528973118e-8,1.8138941478912597e-6,4.543520424542509e-5,0.004371041924706622,0.059620008502120785,0.0453599797277246
1483,1963-09-01,6.998218085506258e-8,1.8040894097382996e-6,4.546288240046409e-5,0.00437621318139172,0.05960494463003553,0.04536240828083965
1484,1963-10-01,6.989201698470622e-8,1.7947695463300115e-6,4.547683393284011e-5,0.004381381246254639,0.059590048166776904,0.04536483674320574
1485,1963-11-01,6.98479255963667e-8,1.7865221720067652e-6,4.547560345727721e-5,0.004386527906833591,0.059575330788963474,0.04536726525394732
1486,1963-12-01,6.982728916244687e-8,1.7796802007617374e-6,4.54579862081652e-5,0.004391639719681409,0.059560799314408046,0.04536969399078092
1487,1964-01-01,6.982564064429687e-8,1.7744386649371267e-6,4.5424808193603225e-5,0.0043967120239161075,0.059546277706005624,0.04537212922311675
1488,1964-02-01,6.943391357649732e-8,1.7673808240630981e-6,4.544606907012226e-5,0.00440564282099187,0.0595390827992323,0.04537649632642354
1489,1964-03-01,6.899302754447469e-8,1.7601253652570774e-6,4.543208824701143e-5,0.004414559264682247,0.05953210392688672,0.0453808640656463
1490,1964-04-01,6.858383593028429e-8,1.7529854192054291e-6,4.538821917447909e-5,0.004423433405233252,0.059525333439919705,0.04538523265133623
1491,1964-05-01,6.825849592402991e-8,1.7459021209330059e-6,4.5321514244718845e-5,0.0044322437079144855,0.05951875858842844,0.04538960225785745
1492,1964-06-01,6.803438678816307e-8,1.7388362481996723e-6,4.5237752919495014e-5,0.004440978513066233,0.05951236145148543,0.045393973004125954
1493,1964-07-01,6.789815771535464e-8,1.731951750054385e-6,4.514075667036334e-5,0.0044496354434822765,0.05950612003879934,0.04539834493988814
1494,1964-08-01,6.782349186389812e-8,1.725549627218488e-6,4.503287297710456e-5,0.004458218631799456,0.05950001039158132,0.04540271803891869
1495,1964-09-01,6.778570490407386e-8,1.719923937236133e-6,4.491570998837521e-5,0.00446673534270566,0.0594940090475193,0.0454070921990161
1496,1964-10-01,6.776748701373702e-8,1.7152580902358086e-6,4.4790713306320284e-5,0.004475193030322252,0.059488095167812,0.04541146724736685
1497,1964-11-01,6.7758686910828e-8,1.711593601945602e-6,4.465947804494491e-5,0.004483597378783298,0.05948225186521574,0.04541584294905044
1498,1964-12-01,6.775406781796839e-8,1.7088536855506232e-6,4.45238313976189e-5,0.004491951438801751,0.05947646661478632,0.045420219016314
1499,1965-01-01,6.777280479739595e-8,1.7071444931092464e-6,4.438138142555455e-5,0.00450007262944561,0.05949066512098299,0.045424576536117485
1500,1965-02-01,6.776587932520088e-8,1.7059243817757984e-6,4.425477849841268e-5,0.004508764555484871,0.05950657241790065,0.045429249394653974
1501,1965-03-01,6.772067093997486e-8,1.705286229402663e-6,4.4130366314357604e-5,0.004517371646595276,0.059522445735311624,0.045433921511474414
1502,1965-04-01,6.76506293032479e-8,1.704789090725336e-6,4.4010912313738986e-5,0.004525902321581937,0.05953826784227532,0.04543859243100605
1503,1965-05-01,6.758211387974213e-8,1.7040879041938307e-6,4.3897607074046614e-5,0.004534373781643766,0.05955402033981062,0.0454432616660146
1504,1965-06-01,6.75301794886681e-8,1.7031057577134909e-6,4.379018079831031e-5,0.004542808120269934,0.05956968530749962,0.04544792869988479
1505,1965-07-01,6.74970379539838e-8,1.7019339491674027e-6,4.368801639254216e-5,0.0045512269220359895,0.05958524784031783,0.045452592990238176
1506,1965-08-01,6.747845570780106e-8,1.7007138306909583e-6,4.3590832105935826e-5,0.0045596467421083805,0.059600698579861715,0.045457253974184576
1507,1965-09-01,6.746906123964676e-8,1.699569396056309e-6,4.349877162885816e-5,0.0045680764997543645,0.059616035332185166,0.04546191107495596
1508,1965-10-01,6.746470248286302e-8,1.698581343501485e-6,4.3412208085558885e-5,0.004576516949734127,0.059631263264435,0.0454665637092574
1509,1965-11-01,6.746282204276045e-8,1.697784896952957e-6,4.33315221745269e-5,0.0045849618754797575,0.059646393717196024,0.0454712112944787
1510,1965-12-01,6.746205988556674e-8,1.6971793255229383e-6,4.325696305145444e-5,0.004593400354222262,0.05966144208911091,0.04547585325496105
1511,1966-01-01,6.746176718130751e-8,1.6967413993582207e-6,4.3188600234360764e-5,0.0046018193706376,0.05967642541505531,0.045480489026755534
1512,1966-02-01,6.673754252023581e-8,1.6856693589677928e-6,4.30393550008826e-5,0.004610425878031616,0.05972702797084932,0.04548504526084688
1513,1966-03-01,6.652358493806276e-8,1.676213844617167e-6,4.2817551934055914e-5,0.0046172349119964155,0.05977570229800424,0.045489222220547056
1514,1966-04-01,6.658477269745175e-8,1.672329002273304e-6,4.261595827463532e-5,0.004622898723442956,0.059824126168800375,0.04549339141572454
1515,1966-05-01,6.671723079643733e-8,1.6717486685632142e-6,4.246710858842611e-5,0.00462766503079336,0.05987158428925047,0.045497552354711174
1516,1966-06-01,6.684677596387662e-8,1.6725822922864276e-6,4.236529195066059e-5,0.0046320164997347415,0.05991739142618696,0.04550170455747743
1517,1966-07-01,6.694637751497126e-8,1.6740562351871921e-6,4.229380262949605e-5,0.004636412519525476,0.059961065127815835,0.04550584755311339
1518,1966-08-01,6.70115375146676e-8,1.675861335926583e-6,4.2239832540652744e-5,0.004641144978045752,0.06000238259066528,0.045509980877206306
1519,1966-09-01,6.704905847408264e-8,1.6777883782894227e-6,4.2196689427619764e-5,0.0046463228135169765,0.060041340569211676,0.045514104069556985
1520,1966-10-01,6.706851224122745e-8,1.6796528362942779e-6,4.2161644742142675e-5,0.004651926600355641,0.06007807417556053,0.045518216672682216
1521,1966-11-01,6.707774995604872e-8,1.6813125954339195e-6,4.213377949666979e-5,0.004657875047362086,0.06011278071480744,0.04552231823153849
1522,1966-12-01,6.708182111705904e-8,1.6826865125468282e-6,4.211275558798013e-5,0.004664073602644624,0.060145668691902826,0.04552640829483158
1523,1967-01-01,6.708350409692363e-8,1.6837531481797526e-6,4.2098279870637166e-5,0.004670439766789095,0.060176932135995884,0.0455304864181182
1524,1967-02-01,6.697086871881923e-8,1.6827731841972483e-6,4.206800313528821e-5,0.004676838072329864,0.06021445740734185,0.045534447415162556
1525,1967-03-01,6.701918433385181e-8,1.682342563362807e-6,4.201252477756163e-5,0.004682107146854696,0.060248094341839205,0.04553791381514763
1526,1967-04-01,6.713618955725474e-8,1.6829898432014646e-6,4.1970373940115736e-5,0.004687244286967374,0.06028015325638757,0.04554136733453221
1527,1967-05-01,6.72688825447537e-8,1.6842364841894257e-6,4.194446847864004e-5,0.0046922751443928675,0.060310693714885365,0.045544807636277475
1528,1967-06-01,6.738651253244736e-8,1.6858061004844121e-6,4.1931504871142636e-5,0.004697257366566051,0.06033977087394831,0.04554823441814628
1529,1967-07-01,6.747393659045664e-8,1.6875983747316749e-6,4.192722868534673e-5,0.004702243182956862,0.060367454787883065,0.04555164741635127
1530,1967-08-01,6.753018135198801e-8,1.6895230439423226e-6,4.1928681583362316e-5,0.004707264886435121,0.06039383294983001,0.045555046407037655
1531,1967-09-01,6.756228253973022e-8,1.6914535398202353e-6,4.193431518804848e-5,0.004712335931759377,0.06041900392977997,0.0455584312055353
1532,1967-10-01,6.757885749371467e-8,1.693255112942008e-6,4.194346317722816e-5,0.004717457337159307,0.060443069563586284,0.04556180166370052
1533,1967-11-01,6.7586721068941e-8,1.6948230500364013e-6,4.195584415692928e-5,0.00472262361858917,0.06046612916563711,0.045565157665984665
1534,1967-12-01,6.759019168395952e-8,1.6961023713887036e-6,4.197125233371895e-5,0.004727826673831768,0.06048827620145479,0.04556849912504324
1535,1968-01-01,6.759163100612135e-8,1.697086718225259e-6,4.1989413933363064e-5,0.004733057928794264,0.06050959671080914,0.04557182597770222
1536,1968-02-01,6.755946711762944e-8,1.6972830520018573e-6,4.2001234123711635e-5,0.004738301774118091,0.060531566433311805,0.045574982352877096
1537,1968-03-01,6.762364028677607e-8,1.697825365043372e-6,4.199319763325657e-5,0.004742614974357636,0.06055119206750916,0.04557771682085239
1538,1968-04-01,6.771832348291723e-8,1.6988173067963182e-6,4.199207738956096e-5,0.004746870602684903,0.06057017030042649,0.0455804369714682
1539,1968-05-01,6.781649061977832e-8,1.7000363316491567e-6,4.1998405687708884e-5,0.0047510752845400794,0.060588535695768476,0.045583142832321864
1540,1968-06-01,6.79007006325801e-8,1.7013774700577741e-6,4.201027992518647e-5,0.004755246248178764,0.06060631556234627,0.04558583445028025
1541,1968-07-01,6.796236174421582e-8,1.7028087247084494e-6,4.202548791101637e-5,0.004759402073853564,0.060623535127875786,0.045588511892600596
1542,1968-08-01,6.800177035621092e-8,1.7042844509823645e-6,4.2042501903256635e-5,0.004763557608197963,0.06064022049465591,0.04559117524753412
1543,1968-09-01,6.802421947550912e-8,1.7057275801260742e-6,4.206056484876933e-5,0.00476772233782407,0.06065639971777967,0.04559382462407583
1544,1968-10-01,6.803582439922698e-8,1.707053260057122e-6,4.207942928325403e-5,0.004771900701112837,0.06067210265919898,0.04559646015076067
1545,1968-11-01,6.804134914194823e-8,1.7081960621837447e-6,4.209907093425844e-5,0.00477609323901899,0.06068736018200592,0.04559908197364325
1546,1968-12-01,6.804380040584512e-8,1.7091235758599002e-6,4.2119492706143714e-5,0.004780297945538317,0.06070220311153386,0.045601690253781274
1547,1969-01-01,6.804482387599654e-8,1.7098356351388085e-6,4.214062990229038e-5,0.0047845114736635025,0.060716661264183305,0.04560428516463463
1548,1969-02-01,6.804236322716155e-8,1.7102773281123618e-6,4.2158940635685945e-5,0.004788741998718193,0.06073062939683182,0.04560669752538066
1549,1969-03-01,6.809625470841415e-8,1.7108035818665735e-6,4.216087001679568e-5,0.004792288603057384,0.060743127476394015,0.04560880324939344
1550,1969-04-01,6.817856152825805e-8,1.7116054039001384e-6,4.216688836536896e-5,0.00479580493014269,0.06075532890144547,0.045610896383534036
1551,1969-05-01,6.827000286142435e-8,1.7125513552058772e-6,4.2176917979231886e-5,0.004799291696405035,0.060767251148961594,0.0456129771332371
1552,1969-06-01,6.83530849291963e-8,1.7136072946476441e-6,4.218969272479696e-5,0.004802754063906465,0.0607789069546019,0.045615045710142674
1553,1969-07-01,6.841660946775693e-8,1.7147797505979516e-6,4.2203830372491595e-5,0.004806199156411596,0.060790305761058684,0.04561710233225011
1554,1969-08-01,6.845857987329792e-8,1.7160447590465496e-6,4.221839709861414e-5,0.004809633890892589,0.06080145565339245,0.04561914722394361
1555,1969-09-01,6.848313318417074e-8,1.717334530843271e-6,4.223300175488798e-5,0.004813063510506029,0.06081236497001974,0.04562118061567839
1556,1969-10-01,6.849611131767476e-8,1.7185624653685555e-6,4.224764402252664e-5,0.004816491006887563,0.060823043123873696,0.04562320274323759
1557,1969-11-01,6.850240998570253e-8,1.719653588063138e-6,4.2262502202427704e-5,0.004819917290857287,0.060833500657618174,0.04562521384660748
1558,1969-12-01,6.850525312868837e-8,1.7205625238910933e-6,4.22777654291424e-5,0.004823341767215767,0.06084374883766023,0.04562721416863349
1559,1970-01-01,6.850645911407141e-8,1.72127646977557e-6,4.2293542408144044e-5,0.0048267629836056675,0.0608537991147606,0.04562920395368487
1560,1970-02-01,6.850998776924359e-8,1.7218292793887752e-6,4.230897813363943e-5,0.004830184814150579,0.06086341341228133,0.04563109052704704
1561,1970-03-01,6.862836152015087e-8,1.7224990988678875e-6,4.2286519596070794e-5,0.004832059821652394,0.06087027641918257,0.045632303105669375
1562,1970-04-01,6.88246383188867e-8,1.7237790385305862e-6,4.227158045037449e-5,0.004833903910003348,0.060876970976015715,0.04563350608045447
1563,1970-05-01,6.905479470889819e-8,1.7255241330791792e-6,4.2263214176553966e-5,0.004835725593679123,0.06088350751875617,0.045634699682710556
1564,1970-06-01,6.927035903335142e-8,1.7277331976820367e-6,4.225989316739834e-5,0.004837529811675079,0.06088989749373489,0.04563588414074188
1565,1970-07-01,6.943843540392905e-8,1.7304141482172538e-6,4.2260221445826085e-5,0.00483931858232121,0.0608961520685317,0.045637059678961256
1566,1970-08-01,6.955115410293162e-8,1.7334720521510627e-6,4.2263288578271256e-5,0.004841092440730907,0.06090228116354325,0.045638226516695996
1567,1970-09-01,6.961793363334726e-8,1.7367011439628667e-6,4.226881784074663e-5,0.004842851367948376,0.06090829308778245,0.045639384866736445
1568,1970-10-01,6.965362633953828e-8,1.739850438479923e-6,4.2277056838797085e-5,0.00484459528635714,0.06091419456742081,0.045640534933851076
1569,1970-11-01,6.967112232296606e-8,1.7427003822117368e-6,4.228850307283104e-5,0.004846324354320937,0.06091999093865445,0.04564167691363558
1570,1970-12-01,6.967909057563912e-8,1.7451101837294074e-6,4.2303626690978156e-5,0.004848039123627865,0.06092568640386767,0.04564281099211864
1571,1971-01-01,6.967739815326183e-8,1.7469389304607355e-6,4.232256385319026e-5,0.004849731808321528,0.060931599825770975,0.045643954289013126
1572,1971-02-01,6.983506984565857e-8,1.7485656653907316e-6,4.2291281220155295e-5,0.004849308078629506,0.060933861728554056,0.04564417762779551
1573,1971-03-01,7.010769762397281e-8,1.7507807436366289e-6,4.2272671745417325e-5,0.004848851157111113,0.06093600506589156,0.04564439376458107
1574,1971-04-01,7.043521534651718e-8,1.7534881514052177e-6,4.226505828174538e-5,0.004848379356678955,0.060938031841858184,0.045644602850614176
1575,1971-05-01,7.074788377982621e-8,1.7567603829341671e-6,4.226644445374741e-5,0.004847902179470199,0.06093995041731626,0.04564480503668563
1576,1971-06-01,7.099607711470296e-8,1.7606562437782017e-6,4.227506919693988e-5,0.004847421519248103,0.060941773146067156,0.04564500047482385
1577,1971-07-01,7.116550249478871e-8,1.7650805771387641e-6,4.228958606593261e-5,0.004846935268791221,0.06094351319863175,0.04564518931892938
1578,1971-08-01,7.126766652741295e-8,1.7697717475271114e-6,4.230925015616768e-5,0.004846440305569665,0.060945182138931214,0.04564537172423266
1579,1971-09-01,7.132323496618339e-8,1.7743875350369377e-6,4.2333898938776345e-5,0.004845934266611231,0.060946788687879214,0.045645547845807856
1580,1971-10-01,7.135094452564011e-8,1.778612692078707e-6,4.236370854776611e-5,0.004845416335900595,0.06094833848868915,0.0456457178366963
1581,1971-11-01,7.136377582103317e-8,1.7822317767987272e-6,4.239889072741252e-5,0.004844887346437321,0.06094983451982395,0.04564588184637919
1582,1971-12-01,7.136935070954966e-8,1.78515138157993e-6,4.243947227014048e-5,0.004844349463422539,0.060951277822457135,0.04564604002032751
1583,1972-01-01,7.137906175542609e-8,1.7875307179807119e-6,4.249040759773626e-5,0.0048438081074820265,0.060952373941074944,0.04564634400241015
1584,1972-02-01,7.159101099623324e-8,1.7900735057021324e-6,4.248419753380342e-5,0.004840739617580914,0.060948943548933085,0.04564549544150533
1585,1972-03-01,7.189960133940683e-8,1.7930140974087095e-6,4.249161662943007e-5,0.004837680468086011,0.060945451838209284,0.04564464182259573
1586,1972-04-01,7.224938906474513e-8,1.7963281445474021e-6,4.2509109449035246e-5,0.004834647049705375,0.06094191501424382,0.04564378328925081
1587,1972-05-01,7.257548419481014e-8,1.8001526815120783e-6,4.253436439790096e-5,0.004831639331843924,0.060938355751325404,0.045642919992450015
1588,1972-06-01,7.283223317946487e-8,1.8045625994849541e-6,4.2565936044507445e-5,0.004828648027865529,0.060934797578733116,0.045642052092272525
1589,1972-07-01,7.300755434945457e-8,1.8094608762714192e-6,4.2602760890520976e-5,0.004825661916128057,0.06093126034676829,0.0456411797580756
1590,1972-08-01,7.311383827006837e-8,1.8145848324219984e-6,4.26441661956804e-5,0.004822671975642232,0.06092775797095523,0.0456403031670255
1591,1972-09-01,7.317213553516308e-8,1.8195938138955563e-6,4.2689909493962914e-5,0.004819672862519288,0.06092429806474746,0.04563942250128606
1592,1972-10-01,7.320150656708347e-8,1.8241734250384325e-6,4.2740033573114924e-5,0.0048166629426605705,0.060920882678966184,0.04563853794456038
1593,1972-11-01,7.321526285992684e-8,1.8281067568708776e-6,4.27946295025534e-5,0.0048136436619883914,0.06091750955325091,0.0456376496789122
1594,1972-12-01,7.322131111991653e-8,1.831297641411499e-6,4.285364416027498e-5,0.004810618647483734,0.06091417351482404,0.04563675788279716
1595,1973-01-01,7.330839816301873e-8,1.8350707196688458e-6,4.293780851630614e-5,0.004807654138112036,0.06090717627974814,0.045636067108774485
1596,1973-02-01,7.339973567754506e-8,1.8386384456337692e-6,4.302332015254696e-5,0.004804250911447772,0.06089918973210101,0.045635109793921054
1597,1973-03-01,7.345406348187708e-8,1.84108497907947e-6,4.311205550037585e-5,0.004800972483308393,0.06089125999485222,0.04563414959609618
1598,1973-04-01,7.348883818466111e-8,1.8427788545152399e-6,4.319771641359521e-5,0.004797817863695132,0.0608834377074347,0.04563318669695334
1599,1973-05-01,7.350866246905032e-8,1.844082969538794e-6,4.32792870039125e-5,0.004794754472668787,0.06087578007260327,0.045632221290336034
1600,1973-06-01,7.351764777209499e-8,1.8451630673215277e-6,4.335791931168736e-5,0.00479173914825083,0.06086833715641438,0.04563125358704525
1601,1973-07-01,7.352042860789615e-8,1.8460691167035593e-6,4.3434629037777925e-5,0.004788734622268923,0.06086114326645621,0.045630283818434154
1602,1973-08-01,7.352051767316936e-8,1.8468111000161278e-6,4.350969241282809e-5,0.004785716557502769,0.06085421496967732,0.0456293122382757
1603,1973-09-01,7.351984740023102e-8,1.8473945261792624e-6,4.358283470345405e-5,0.004782673477859877,0.060847553707080546,0.045628339122698695
1604,1973-10-01,7.351920035234701e-8,1.8478321413002585e-6,4.3653533624881855e-5,0.004779603477207678,0.060841150184409214,0.045627364768334434
1605,1973-11-01,7.351876913394378e-8,1.848144653844209e-6,4.3721225153899076e-5,0.004776510446921484,0.060834988606061596,0.04562638948908359
1606,1973-12-01,7.351852796045472e-8,1.8483572119183561e-6,4.3785409397100064e-5,0.004773401049574333,0.06082904995321511,0.04562541361205548
1607,1974-01-01,7.38162473595734e-8,1.851923025961609e-6,4.388390791754844e-5,0.004770384600576284,0.060812401521423455,0.045624580354945085
1608,1974-02-01,7.385056929311631e-8,1.8567036514298982e-6,4.405476184948889e-5,0.004769256232700273,0.06079921735006928,0.045624529314963996
1609,1974-03-01,7.362720069155153e-8,1.8588436575962805e-6,4.422293006424771e-5,0.004768339661011178,0.06078616457967549,0.045624478797518055
1610,1974-04-01,7.329430315763226e-8,1.8585491591858591e-6,4.4373107148706564e-5,0.004767681923581439,0.06077327324370719,0.045624429163496905
1611,1974-05-01,7.295774975769172e-8,1.856552606624214e-6,4.4498467261235976e-5,0.004767287192433729,0.06076059714031626,0.04562438077349598
1612,1974-06-01,7.268288324909805e-8,1.853333805782656e-6,4.4600030751207224e-5,0.004767116417464989,0.060748210990522813,0.0456243339876921
1613,1974-07-01,7.249161001877732e-8,1.8492319701431962e-6,4.46821298719669e-5,0.004767099920253684,0.060736200570914875,0.04562428916668655
1614,1974-08-01,7.237457722094985e-8,1.8446185761300705e-6,4.4748874384059175e-5,0.004767155548258216,0.06072464923113166,0.045624246673028127
1615,1974-09-01,7.231017344016829e-8,1.839908072793768e-6,4.480280952904956e-5,0.004767205779112993,0.06071362541048463,0.04562420687302492
1616,1974-10-01,7.227774728930392e-8,1.8354803519043305e-6,4.484505428603585e-5,0.004767189548719368,0.06070317463657822,0.04562417013836447
1617,1974-11-01,7.226261056723446e-8,1.83160861927219e-6,4.487595477834998e-5,0.004767067416878637,0.060693317205529944,0.04562413684700814
1618,1974-12-01,7.225598937463612e-8,1.828431628308107e-6,4.489567514723182e-5,0.004766820979477471,0.06068405068277355,0.04562410738283922
1619,1975-01-01,7.2382452945952e-8,1.8276108716323874e-6,4.493887862988151e-5,0.004766171846867523,0.060657571335203685,0.04562415766216169
1620,1975-02-01,7.213185245519277e-8,1.8264892240674093e-6,4.506598633157967e-5,0.004769130036583654,0.060637120125485444,0.04562584073812337
1621,1975-03-01,7.16672330201986e-8,1.8233316688256814e-6,4.516738271824213e-5,0.004772211350994151,0.060616874033714456,0.045627529135011204
1622,1975-04-01,7.113456819948938e-8,1.8186761141106714e-6,4.523808534505771e-5,0.004775414507435909,0.060596838730513816,0.04562922325608329
1623,1975-05-01,7.06489739998474e-8,1.8128859268979308e-6,4.528065866867901e-5,0.004778721105474568,0.06057702455773753,0.04563092348756365
1624,1975-06-01,7.027828295449695e-8,1.8061135151594522e-6,4.530103089492125e-5,0.004782102592959883,0.06055744619791553,0.045632630193370896
1625,1975-07-01,7.003380598712162e-8,1.7986351024895811e-6,4.530447719610069e-5,0.004785526784942253,0.06053812112561279,0.04563434371183767
1626,1975-08-01,6.989081949260466e-8,1.7909332519671667e-6,4.5294088179029735e-5,0.00478896226455586,0.06051906716973888,0.045636064354776955
1627,1975-09-01,6.981497116262353e-8,1.7835653918452115e-6,4.527107310706767e-5,0.004792381087448218,0.06050029983572073,0.04563779240862339
1628,1975-10-01,6.977768518885158e-8,1.7769983052609452e-6,4.5235696130921275e-5,0.004795760374364565,0.06048183007573672,0.045639528136778726
1629,1975-11-01,6.976024615390364e-8,1.7715114880572476e-6,4.518809852879275e-5,0.004799083042433413,0.06046366297365862,0.04564127178188852
1630,1975-12-01,6.975215285912234e-8,1.7671849882778573e-6,4.512876458421801e-5,0.004802337768949523,0.06044579747462536,0.045643023566696875
1631,1976-01-01,6.980288124655538e-8,1.7646123838374286e-6,4.506585744051329e-5,0.00480550885100581,0.06042685089818753,0.04564479939928854
1632,1976-02-01,6.953201270833021e-8,1.7611929712256286e-6,4.505865016891031e-5,0.004811843885349873,0.06041371371322734,0.045648064037587116
1633,1976-03-01,6.915724308330856e-8,1.7568949052106284e-6,4.50294231363741e-5,0.004818170222456636,0.060400868712437966,0.04565133781424252
1634,1976-04-01,6.877268709824299e-8,1.7520582972141707e-6,4.497929613203114e-5,0.004824477793432936,0.06038830523140306,0.04565462080944246
1635,1976-05-01,6.844568380673468e-8,1.7467898391176125e-6,4.4913025872926904e-5,0.004830753209435777,0.06037601209922777,0.04565791304754724
1636,1976-06-01,6.82088675256666e-8,1.7411305172535563e-6,4.483586459890858e-5,0.004836983910827387,0.06036397784610198,0.045661214489996355
1637,1976-07-01,6.805928277440505e-8,1.735271331271821e-6,4.4751625922064544e-5,0.004843160367696642,0.06035219074102711,0.04566452503174351
1638,1976-08-01,6.797491076281199e-8,1.7295467599425838e-6,4.466238331334391e-5,0.004849276476436975,0.06034063877125915,0.04566784450185082
1639,1976-09-01,6.793143956986641e-8,1.72431054621749e-6,4.456902449713383e-5,0.004855329035584236,0.060329309644475484,0.045671172667896505
1640,1976-10-01,6.791045486934612e-8,1.7198229415542182e-6,4.4471943596511326e-5,0.0048613169702934195,0.06031819086020643,0.04567450924301687
1641,1976-11-01,6.790060921602135e-8,1.7162022583898502e-6,4.437152992429656e-5,0.004867240618111159,0.06030726985885844,0.04567785389392489
1642,1976-12-01,6.789583054545747e-8,1.7134352611968453e-6,4.426839591826457e-5,0.004873101167318654,0.06029653422277016,0.045681206248227524
1643,1977-01-01,6.805879462195651e-8,1.7121754659224794e-6,4.415391049875681e-5,0.00487897942009778,0.06029561654516639,0.0456845505317623
1644,1977-02-01,6.814061566409527e-8,1.7121024402266574e-6,4.407342724382974e-5,0.00488649241744579,0.060298681810442865,0.045688711060911366
1645,1977-03-01,6.810811299830984e-8,1.7132259224352377e-6,4.3997352910357695e-5,0.004893875394876911,0.0603020045365137,0.04569287818980192
1646,1977-04-01,6.799077978725662e-8,1.7142536013000773e-6,4.393259623204543e-5,0.004901134120532573,0.06030555294853456,0.04569705137191165
1647,1977-05-01,6.785939667848581e-8,1.7142379421400857e-6,4.387976185019832e-5,0.004908297701624685,0.060309288973948556,0.04570123002828996
1648,1977-06-01,6.775620701414498e-8,1.7130255261359302e-6,4.3834248708753774e-5,0.004915413077722372,0.06031317034947864,0.04570541354811645
1649,1977-07-01,6.768998641569858e-8,1.7109703267789954e-6,4.378996681053009e-5,0.004922534267229015,0.06031715544570573,0.04570960129117402
1650,1977-08-01,6.76530325646111e-8,1.7085586064814898e-6,4.3742167901785305e-5,0.004929711150632799,0.060321209467772544,0.045713792592445214
1651,1977-09-01,6.763449934171495e-8,1.70619213564289e-6,4.368850161802988e-5,0.004936980658384229,0.06032531004958273,0.04571798676837631
1652,1977-10-01,6.762597386549406e-8,1.7041197236311473e-6,4.362878607553802e-5,0.0049443617435279315,0.06032945058514559,0.04572218312388074
1653,1977-11-01,6.762232557382219e-8,1.7024490246377823e-6,4.356423374155792e-5,0.0049518543683327,0.060333640560169155,0.04572638095898912
1654,1977-12-01,6.762085773540673e-8,1.7011874027319366e-6,4.34966617128891e-5,0.004959441854123846,0.06033790312444844,0.04573057957421654
1655,1978-01-01,6.673429293455303e-8,1.6871494575426543e-6,4.332864516694075e-5,0.004968721553212907,0.0603674307021422,0.04573470833114924
1656,1978-02-01,6.648420038953264e-8,1.6754598947596588e-6,4.306012762464626e-5,0.004975454771228307,0.060396793004971375,0.04573832640790146
1657,1978-03-01,6.656065449480545e-8,1.6706601896492898e-6,4.2810706545850186e-5,0.004980430545853155,0.060428033609435626,0.045741943202375596
1658,1978-04-01,6.671712085687506e-8,1.6699486957821795e-6,4.2622141317291764e-5,0.004983939515248937,0.06046015510172701,0.045745558057838774
1659,1978-05-01,6.686699994347462e-8,1.6709814624599061e-6,4.2488617358097454e-5,0.004986646032590715,0.060492119640147175,0.04574917031974443
1660,1978-06-01,6.698076146385897e-8,1.672782826750955e-6,4.239060855252027e-5,0.004989203437789821,0.06052312854945774,0.04575277933442061
1661,1978-07-01,6.705455906285391e-8,1.674958759495636e-6,4.2313178578223463e-5,0.004992045043762435,0.06055272253585406,0.04575638444841351
1662,1978-08-01,6.70968075310124e-8,1.6772532894814193e-6,4.224870935649238e-5,0.004995357194195056,0.06058073955206653,0.04575998500889564
1663,1978-09-01,6.711862133862713e-8,1.679451226572283e-6,4.219428766316558e-5,0.0049991493056786625,0.060607211989407335,0.04576358036538393
1664,1978-10-01,6.712894795764072e-8,1.6813926195809087e-6,4.2149094748258304e-5,0.005003341402858614,0.06063226760946018,0.045767169872885205
1665,1978-11-01,6.71334886345555e-8,1.6829900567330458e-6,4.211292729278509e-5,0.005007828976978468,0.06065606217172649,0.04577075289647416
1666,1978-12-01,6.713536268368591e-8,1.684224674490423e-6,4.2085561859507726e-5,0.005012517625290023,0.06067874466252005,0.045774328817185565
1667,1979-01-01,6.70237765705155e-8,1.6833849465184065e-6,4.2045050131012515e-5,0.005017255688521649,0.06070698514371174,0.0457778054373648
1668,1979-02-01,6.713976486546394e-8,1.6835254188158957e-6,4.1967412789629884e-5,0.005020070171568359,0.060730428925889375,0.04578044319857417
1669,1979-03-01,6.733520898449287e-8,1.6849336040519558e-6,4.190788567481677e-5,0.005022766243101535,0.06075282540577828,0.045783072593140954
1670,1979-04-01,6.754373321060546e-8,1.6870776120499354e-6,4.186851494354611e-5,0.005025367797554384,0.0607741901747025,0.045785693175724375
1671,1979-05-01,6.772379106196675e-8,1.689669481488769e-6,4.184537603349191e-5,0.005027929106857375,0.06079453946079172,0.045788304544556305
1672,1979-06-01,6.78555386539653e-8,1.692584073190547e-6,4.183378427039958e-5,0.005030499338311078,0.0608139076995023,0.045790906343288126
1673,1979-07-01,6.793944500846191e-8,1.695675674087133e-6,4.183049664376237e-5,0.005033108959016672,0.06083234933229607,0.04579349826055025
1674,1979-08-01,6.798701181362835e-8,1.6987431568738765e-6,4.183381904387497e-5,0.0050357708565316045,0.06084993227641908,0.045796080027383536
