Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo Swordfish BlueMarlin Lancetfish Opah
2002.95833333333 13.76 23.08 9.759 17.16 18.37 12.6 19.78 23.29 8.708 19.78 8.708 14.07
2003.04166666667 13.65 22.31 9.702 16.97 18.13 12.51 19.46 22.41 8.661 19.46 8.661 14.04
2003.125 13.6 21.89 9.679 16.87 18.01 12.47 19.3 22.03 8.642 19.3 8.642 14.02
2003.20833333333 13.59 21.8 9.676 16.86 17.99 12.46 19.26 22.06 8.64 19.26 8.64 14.01
2003.29166666667 13.62 21.94 9.689 16.9 18.03 12.49 19.31 22.41 8.652 19.31 8.652 14.01
2003.375 13.66 22.27 9.704 16.97 18.11 12.51 19.4 23.02 8.663 19.4 8.663 14
2003.45833333333 13.74 22.82 9.75 17.11 18.28 12.59 19.62 24.11 8.702 19.62 8.702 14.01
2003.54166666667 13.8 23.32 9.775 17.2 18.4 12.63 19.78 24.98 8.723 19.78 8.723 13.98
2003.625 13.89 23.79 9.825 17.35 18.58 12.71 20 25.71 8.764 20 8.764 14.01
2003.70833333333 13.9 24.08 9.829 17.39 18.63 12.72 20.08 26.05 8.766 20.08 8.766 13.98
2003.79166666667 13.87 24.08 9.811 17.34 18.59 12.69 20.04 25.52 8.751 20.04 8.751 13.96
2003.875 13.81 23.66 9.777 17.24 18.46 12.64 19.89 24.45 8.722 19.89 8.722 13.99
2003.95833333333 13.71 23.07 9.724 17.08 18.27 12.56 19.66 23.4 8.679 19.66 8.679 13.99
2004.04166666667 13.69 22.51 9.717 17.03 18.21 12.54 19.56 22.68 8.673 19.56 8.673 14.06
2004.125 13.64 22.17 9.688 16.95 18.1 12.5 19.42 22.34 8.649 19.42 8.649 14.04
2004.20833333333 13.63 22.02 9.683 16.92 18.06 12.49 19.37 22.21 8.645 19.37 8.645 14.03
2004.29166666667 13.67 22.13 9.709 16.99 18.15 12.53 19.47 22.47 8.667 19.47 8.667 14.07
2004.375 13.7 22.51 9.72 17.05 18.23 12.55 19.57 23.19 8.676 19.57 8.676 14.04
2004.45833333333 13.78 23.02 9.761 17.18 18.38 12.61 19.76 24.09 8.711 19.76 8.711 14.04
2004.54166666667 13.91 23.6 9.831 17.39 18.63 12.72 20.07 25.22 8.768 20.07 8.768 14.11
2004.625 13.97 24.11 9.867 17.5 18.76 12.78 20.24 26.07 8.798 20.24 8.798 14.1
2004.70833333333 14.02 24.45 9.894 17.59 18.87 12.82 20.38 26.47 8.82 20.38 8.82 14.1
2004.79166666667 13.98 24.38 9.87 17.53 18.8 12.79 20.31 25.81 8.799 20.31 8.799 14.08
2004.875 13.92 23.98 9.832 17.42 18.68 12.73 20.17 24.75 8.767 20.17 8.767 14.1
2004.95833333333 13.81 23.29 9.774 17.24 18.46 12.64 19.89 23.6 8.719 19.89 8.719 14.09
2005.04166666667 13.69 22.61 9.709 17.06 18.25 12.54 19.62 22.78 8.664 19.62 8.664 14.05
2005.125 13.68 22.22 9.709 17.03 18.2 12.54 19.55 22.38 8.664 19.55 8.664 14.09
2005.20833333333 13.64 22.01 9.686 16.96 18.12 12.5 19.44 22.2 8.646 19.44 8.646 14.07
2005.29166666667 13.62 22.12 9.67 16.91 18.06 12.48 19.36 22.54 8.633 19.36 8.633 13.99
2005.375 13.69 22.48 9.71 17.03 18.2 12.54 19.52 23.31 8.666 19.52 8.666 14.02
2005.45833333333 13.76 22.96 9.744 17.15 18.33 12.6 19.68 24.22 8.695 19.68 8.695 14.02
2005.54166666667 13.83 23.45 9.787 17.27 18.48 12.66 19.87 25.11 8.731 19.87 8.731 14.02
2005.625 13.95 23.92 9.848 17.45 18.69 12.75 20.13 25.86 8.783 20.13 8.783 14.09
2005.70833333333 13.97 24.18 9.857 17.49 18.75 12.77 20.22 26.02 8.788 20.22 8.788 14.07
2005.79166666667 13.94 24.15 9.841 17.45 18.71 12.75 20.18 25.5 8.775 20.18 8.775 14.06
2005.875 13.89 23.78 9.812 17.36 18.6 12.7 20.05 24.57 8.751 20.05 8.751 14.08
2005.95833333333 13.83 23.18 9.78 17.26 18.47 12.65 19.88 23.52 8.723 19.88 8.723 14.13
2006.04166666667 13.75 22.41 9.746 17.12 18.29 12.6 19.63 22.55 8.695 19.63 8.695 14.16
2006.125 13.68 21.95 9.708 16.99 18.14 12.54 19.44 22.08 8.664 19.44 8.664 14.13
2006.20833333333 13.64 21.9 9.681 16.95 18.1 12.5 19.39 22.2 8.641 19.39 8.641 14.07
2006.29166666667 13.65 22.11 9.681 16.97 18.13 12.5 19.44 22.58 8.64 19.44 8.64 14.04
2006.375 13.69 22.44 9.703 17.04 18.22 12.53 19.56 23.06 8.659 19.56 8.659 14.04
2006.45833333333 13.76 22.94 9.739 17.17 18.37 12.59 19.74 23.98 8.689 19.74 8.689 14.04
2006.54166666667 13.85 23.49 9.79 17.32 18.55 12.67 19.96 24.92 8.732 19.96 8.732 14.05
2006.625 13.94 24.01 9.838 17.47 18.73 12.75 20.21 25.69 8.772 20.21 8.772 14.08
2006.70833333333 13.98 24.29 9.857 17.53 18.82 12.78 20.33 25.92 8.788 20.33 8.788 14.08
2006.79166666667 13.95 24.25 9.842 17.5 18.78 12.76 20.3 25.48 8.775 20.3 8.775 14.07
2006.875 13.87 23.94 9.794 17.38 18.65 12.69 20.14 24.71 8.735 20.14 8.735 14.05
2006.95833333333 13.74 23.26 9.724 17.16 18.38 12.57 19.8 23.58 8.677 19.8 8.677 14.01
2007.04166666667 13.65 22.49 9.684 17 18.17 12.5 19.52 22.6 8.644 19.52 8.644 14.02
2007.125 13.61 21.95 9.663 16.92 18.07 12.47 19.37 22.08 8.628 19.37 8.628 14.04
2007.20833333333 13.63 21.89 9.677 16.95 18.1 12.49 19.39 22.19 8.64 19.39 8.64 14.06
2007.29166666667 13.68 22.01 9.706 17.02 18.18 12.53 19.48 22.34 8.664 19.48 8.664 14.11
2007.375 13.76 22.34 9.748 17.14 18.32 12.6 19.63 22.95 8.7 19.63 8.7 14.15
2007.45833333333 13.82 22.85 9.777 17.25 18.44 12.64 19.78 23.94 8.723 19.78 8.723 14.13
2007.54166666667 13.91 23.38 9.831 17.39 18.61 12.73 19.99 24.87 8.769 19.99 8.769 14.15
2007.625 14 23.88 9.881 17.54 18.79 12.8 20.22 25.66 8.811 20.22 8.811 14.18
2007.70833333333 14.06 24.13 9.912 17.64 18.91 12.85 20.38 25.85 8.836 20.38 8.836 14.22
2007.79166666667 14.05 24.08 9.901 17.62 18.9 12.84 20.38 25.34 8.825 20.38 8.825 14.23
2007.875 13.97 23.69 9.855 17.5 18.76 12.77 20.21 24.35 8.787 20.21 8.787 14.23
2007.95833333333 13.9 23.02 9.82 17.38 18.62 12.71 20.03 23.27 8.757 20.03 8.757 14.27
2008.04166666667 13.78 22.32 9.757 17.19 18.38 12.61 19.72 22.43 8.705 19.72 8.705 14.22
2008.125 13.73 21.91 9.727 17.09 18.26 12.57 19.58 22.04 8.68 19.58 8.68 14.21
2008.20833333333 13.7 21.85 9.711 17.05 18.21 12.54 19.51 22.07 8.667 19.51 8.667 14.17
2008.29166666667 13.7 22 9.713 17.07 18.23 12.55 19.53 22.37 8.669 19.53 8.669 14.14
2008.375 13.75 22.33 9.736 17.15 18.33 12.59 19.65 22.9 8.689 19.65 8.689 14.15
2008.45833333333 13.81 22.79 9.767 17.26 18.46 12.63 19.82 23.74 8.714 19.82 8.714 14.14
2008.54166666667 13.86 23.33 9.794 17.36 18.59 12.68 19.99 24.78 8.737 19.99 8.737 14.11
2008.625 13.92 23.79 9.827 17.46 18.71 12.73 20.16 25.47 8.764 20.16 8.764 14.1
2008.70833333333 13.96 24.04 9.85 17.53 18.81 12.76 20.29 25.63 8.784 20.29 8.784 14.11
2008.79166666667 13.95 24.01 9.842 17.52 18.8 12.75 20.29 25.16 8.776 20.29 8.776 14.13
2008.875 13.86 23.64 9.795 17.38 18.64 12.68 20.1 24.26 8.736 20.1 8.736 14.11
2008.95833333333 13.77 22.98 9.746 17.23 18.45 12.6 19.86 23.25 8.696 19.86 8.696 14.11
2009.04166666667 13.7 22.38 9.707 17.1 18.31 12.54 19.67 22.54 8.663 19.67 8.663 14.11
2009.125 13.59 21.89 9.654 16.93 18.1 12.45 19.4 22.05 8.62 19.4 8.62 14.04
2009.20833333333 13.56 21.73 9.635 16.87 18.02 12.42 19.3 21.97 8.604 19.3 8.604 14
2009.29166666667 13.59 21.99 9.654 16.93 18.09 12.45 19.38 22.4 8.62 19.38 8.62 13.99
2009.375 13.65 22.41 9.684 17.03 18.21 12.5 19.53 23.16 8.646 19.53 8.646 13.99
2009.45833333333 13.74 22.97 9.729 17.18 18.39 12.57 19.75 24.2 8.682 19.75 8.682 14
2009.54166666667 13.82 23.51 9.773 17.31 18.55 12.64 19.96 25.18 8.719 19.96 8.719 14.01
2009.625 13.93 24.02 9.832 17.49 18.76 12.73 20.23 25.99 8.769 20.23 8.769 14.06
2009.70833333333 13.98 24.32 9.862 17.58 18.88 12.78 20.38 26.18 8.794 20.38 8.794 14.08
2009.79166666667 13.98 24.29 9.86 17.59 18.88 12.78 20.39 25.61 8.792 20.39 8.792 14.11
2009.875 13.88 23.91 9.801 17.42 18.69 12.69 20.16 24.63 8.743 20.16 8.743 14.08
2009.95833333333 13.78 23.19 9.752 17.25 18.48 12.6 19.88 23.52 8.703 19.88 8.703 14.09
2010.04166666667 13.7 22.55 9.71 17.11 18.3 12.54 19.64 22.7 8.669 19.64 8.669 14.09
2010.125 13.67 22.05 9.703 17.03 18.19 12.52 19.48 22.13 8.664 19.48 8.664 14.12
2010.20833333333 13.63 21.77 9.689 16.96 18.09 12.49 19.33 21.92 8.654 19.33 8.654 14.1
2010.29166666667 13.63 21.83 9.691 16.96 18.08 12.49 19.31 22.18 8.656 19.31 8.656 14.07
2010.375 13.67 22.14 9.706 17.01 18.14 12.52 19.38 22.85 8.668 19.38 8.668 14.05
2010.45833333333 13.76 22.62 9.757 17.16 18.31 12.6 19.57 23.77 8.71 19.57 8.71 14.08
2010.54166666667 13.85 23.08 9.807 17.31 18.49 12.68 19.8 24.62 8.751 19.8 8.751 14.11
2010.625 13.89 23.42 9.827 17.37 18.57 12.71 19.92 25.23 8.768 19.92 8.768 14.1
2010.70833333333 13.9 23.63 9.83 17.39 18.6 12.71 19.97 25.43 8.77 19.97 8.77 14.07
2010.79166666667 13.88 23.62 9.815 17.36 18.57 12.69 19.94 24.94 8.757 19.94 8.757 14.06
2010.875 13.85 23.29 9.798 17.31 18.5 12.67 19.86 24.03 8.742 19.86 8.742 14.11
2010.95833333333 13.79 22.76 9.762 17.21 18.39 12.62 19.72 23.14 8.712 19.72 8.712 14.14
