r0to20 r0to50 r0to85 r0to100 r0to150 r0to200 r0to1200 r50to150 r50to200 r50to300 r100to200 r100to250 r100to400 r150to600 r200to400 r200to980 r250to500 r400to1200
1969.125 22.2370416666667 22.2304583333333 22.108875 21.9891666666667 21.0439166666667 19.6810833333333 8.561925 20.4612916666667 18.8315416666667 16.1036666666667 17.3734583333333 15.8710833333333 12.9856666666667 9.77273333333333 10.8034583333333 7.05473333333333 9.24600416666667 5.22385
1969.20833333333 22.0870416666667 22.0704583333333 21.958875 21.8291666666667 20.8939166666667 19.5710833333333 8.553925 20.3012916666667 18.7315416666667 16.0736666666667 17.3034583333333 15.8510833333333 13.0056666666667 9.80373333333333 10.8534583333333 7.07173333333333 9.27800416666667 5.22785
1969.29166666667 22.3170416666667 22.2404583333333 22.058875 21.8891666666667 20.8739166666667 19.5410833333333 8.554925 20.1912916666667 18.6415416666667 16.0336666666667 17.1934583333333 15.7910833333333 12.9756666666667 9.81073333333333 10.8734583333333 7.07973333333333 9.29300416666667 5.22985
1969.375 22.9770416666667 22.7704583333333 22.388875 22.1491666666667 21.0239166666667 19.6610833333333 8.582925 20.1612916666667 18.6215416666667 16.0436666666667 17.1634583333333 15.7810833333333 12.9956666666667 9.82973333333333 10.9034583333333 7.09173333333333 9.31300416666667 5.23385
1969.45833333333 23.8170416666667 23.4604583333333 22.858875 22.5391666666667 21.2639166666667 19.8410833333333 8.619925 20.1712916666667 18.6315416666667 16.0536666666667 17.1334583333333 15.7710833333333 12.9956666666667 9.83973333333333 10.9234583333333 7.09873333333333 9.32500416666667 5.23685
1969.54166666667 24.6870416666667 24.1504583333333 23.358875 22.9991666666667 21.6039166666667 20.1010833333333 8.673925 20.3412916666667 18.7515416666667 16.1436666666667 17.2134583333333 15.8310833333333 13.0356666666667 9.86073333333333 10.9534583333333 7.11273333333333 9.34400416666667 5.24585
1969.625 25.2770416666667 24.7204583333333 23.808875 23.3891666666667 21.8839166666667 20.3210833333333 8.709925 20.4812916666667 18.8515416666667 16.1936666666667 17.2434583333333 15.8510833333333 13.0456666666667 9.86073333333333 10.9434583333333 7.11273333333333 9.34500416666667 5.24585
1969.70833333333 25.5370416666667 25.0604583333333 24.098875 23.6291666666667 22.0039166666667 20.3910833333333 8.713925 20.4912916666667 18.8315416666667 16.1736666666667 17.1434583333333 15.7710833333333 12.9956666666667 9.83973333333333 10.9234583333333 7.10273333333333 9.33400416666667 5.23985
1969.79166666667 25.0870416666667 24.9004583333333 24.088875 23.6191666666667 21.9839166666667 20.3610833333333 8.705925 20.5412916666667 18.8515416666667 16.1736666666667 17.1034583333333 15.7310833333333 12.9756666666667 9.82873333333333 10.9134583333333 7.09673333333333 9.32800416666667 5.23685
1969.875 24.1070416666667 24.1104583333333 23.658875 23.2691666666667 21.7539166666667 20.1910833333333 8.672925 20.5812916666667 18.8715416666667 16.1936666666667 17.1034583333333 15.7310833333333 12.9756666666667 9.82673333333333 10.9134583333333 7.09373333333333 9.33000416666667 5.23285
1969.95833333333 22.9370416666667 22.9804583333333 22.848875 22.6291666666667 21.4039166666667 19.9510833333333 8.640925 20.6312916666667 18.9315416666667 16.2436666666667 17.2634583333333 15.8610833333333 13.0556666666667 9.85773333333333 10.9534583333333 7.10673333333333 9.35300416666667 5.23485
1970.04166666667 22.2570416666667 22.2604583333333 22.178875 22.0491666666667 21.0839166666667 19.7310833333333 8.609925 20.5112916666667 18.8915416666667 16.2436666666667 17.4234583333333 15.9810833333333 13.1256666666667 9.88673333333333 10.9834583333333 7.11473333333333 9.37000416666667 5.23485
1970.125 21.8170416666667 21.8304583333333 21.748875 21.6591666666667 20.8239166666667 19.5510833333333 8.587925 20.3312916666667 18.7915416666667 16.2136666666667 17.4434583333333 16.0210833333333 13.1656666666667 9.91673333333333 11.0334583333333 7.12773333333333 9.39400416666667 5.23485
1970.20833333333 21.7770416666667 21.7404583333333 21.588875 21.5091666666667 20.7139166666667 19.5010833333333 8.593925 20.2112916666667 18.7515416666667 16.2136666666667 17.4934583333333 16.0810833333333 13.2256666666667 9.96173333333333 11.0934583333333 7.15073333333333 9.43500416666667 5.24285
1970.29166666667 22.1670416666667 22.0304583333333 21.758875 21.6091666666667 20.7239166666667 19.4910833333333 8.592925 20.0812916666667 18.6415416666667 16.1536666666667 17.3734583333333 16.0110833333333 13.1956666666667 9.95773333333333 11.1034583333333 7.15073333333333 9.43800416666667 5.24085
1970.375 22.8370416666667 22.5604583333333 22.108875 21.8891666666667 20.8539166666667 19.5810833333333 8.610925 20.0012916666667 18.5815416666667 16.1336666666667 17.2734583333333 15.9510833333333 13.1756666666667 9.96173333333333 11.1234583333333 7.15373333333333 9.44700416666667 5.23985
1970.45833333333 23.7170416666667 23.2504583333333 22.588875 22.2991666666667 21.1039166666667 19.7710833333333 8.650925 20.0412916666667 18.6015416666667 16.1536666666667 17.2334583333333 15.9410833333333 13.1756666666667 9.97573333333333 11.1434583333333 7.16573333333333 9.46600416666667 5.24585
1970.54166666667 24.5970416666667 23.9604583333333 23.108875 22.7591666666667 21.4339166666667 20.0110833333333 8.697925 20.1812916666667 18.6915416666667 16.2136666666667 17.2634583333333 15.9510833333333 13.1856666666667 9.98073333333333 11.1534583333333 7.17273333333333 9.47700416666667 5.25285
1970.625 25.2870416666667 24.5904583333333 23.548875 23.1391666666667 21.6939166666667 20.1910833333333 8.724925 20.2612916666667 18.7215416666667 16.2136666666667 17.2534583333333 15.9210833333333 13.1656666666667 9.96273333333333 11.1234583333333 7.16673333333333 9.46400416666667 5.25385
1970.70833333333 25.4970416666667 24.9104583333333 23.818875 23.3591666666667 21.8639166666667 20.3210833333333 8.740925 20.3412916666667 18.7815416666667 16.2236666666667 17.2734583333333 15.9210833333333 13.1556666666667 9.94673333333333 11.0934583333333 7.15973333333333 9.44700416666667 5.25485
1970.79166666667 24.9370416666667 24.7004583333333 23.768875 23.3191666666667 21.8339166666667 20.2810833333333 8.720925 20.4012916666667 18.8115416666667 16.2136666666667 17.2434583333333 15.8810833333333 13.1156666666667 9.91573333333333 11.0434583333333 7.14073333333333 9.41600416666667 5.24585
1970.875 23.9270416666667 23.9104583333333 23.388875 23.0091666666667 21.6439166666667 20.1410833333333 8.687925 20.5212916666667 18.8815416666667 16.2536666666667 17.2734583333333 15.8910833333333 13.1056666666667 9.89873333333333 11.0134583333333 7.12773333333333 9.39500416666667 5.23885
1970.95833333333 22.9670416666667 23.0004583333333 22.778875 22.5291666666667 21.3739166666667 19.9610833333333 8.650925 20.5712916666667 18.9515416666667 16.2836666666667 17.3934583333333 15.9710833333333 13.1256666666667 9.89773333333333 10.9934583333333 7.12073333333333 9.37700416666667 5.23485
1971.04166666667 22.0970416666667 22.1204583333333 22.018875 21.8791666666667 20.9839166666667 19.6710833333333 8.591925 20.4312916666667 18.8515416666667 16.2136666666667 17.4634583333333 16.0010833333333 13.1356666666667 9.88173333333333 10.9734583333333 7.10673333333333 9.36000416666667 5.22585
1971.125 21.7070416666667 21.7304583333333 21.648875 21.5591666666667 20.7639166666667 19.4910833333333 8.550925 20.2912916666667 18.7515416666667 16.1436666666667 17.4334583333333 15.9810833333333 13.1156666666667 9.86073333333333 10.9534583333333 7.09173333333333 9.34000416666666 5.21485
1971.20833333333 21.6070416666667 21.5904583333333 21.478875 21.3991666666667 20.6339166666667 19.4010833333333 8.537925 20.1612916666667 18.6715416666667 16.1036666666667 17.4034583333333 15.9710833333333 13.1156666666667 9.87173333333333 10.9734583333333 7.09573333333333 9.35000416666667 5.21285
1971.29166666667 21.9070416666667 21.8304583333333 21.638875 21.5291666666667 20.7139166666667 19.4610833333333 8.544925 20.1612916666667 18.6715416666667 16.1036666666667 17.3934583333333 15.9710833333333 13.1156666666667 9.86673333333333 10.9634583333333 7.09073333333333 9.34000416666666 5.20985
1971.375 22.6670416666667 22.4204583333333 22.048875 21.8691666666667 20.8939166666667 19.5710833333333 8.555925 20.1312916666667 18.6115416666667 16.0636666666667 17.2634583333333 15.8610833333333 13.0556666666667 9.84073333333333 10.9534583333333 7.08173333333333 9.32700416666666 5.20385
1971.45833333333 23.4870416666667 23.0804583333333 22.508875 22.2391666666667 21.0639166666667 19.6710833333333 8.576925 20.0612916666667 18.5315416666667 16.0236666666667 17.1034583333333 15.7610833333333 13.0056666666667 9.83173333333333 10.9534583333333 7.08373333333333 9.33000416666667 5.20785
1971.54166666667 24.4770416666667 23.8404583333333 23.028875 22.6891666666667 21.3639166666667 19.8910833333333 8.618925 20.1412916666667 18.5815416666667 16.0436666666667 17.1034583333333 15.7510833333333 13.0056666666667 9.83173333333333 10.9534583333333 7.08973333333333 9.33500416666667 5.21485
1971.625 25.3070416666667 24.5604583333333 23.518875 23.0991666666667 21.6439166666667 20.0810833333333 8.647925 20.1912916666667 18.5815416666667 16.0236666666667 17.0634583333333 15.7010833333333 12.9656666666667 9.80873333333333 10.9234583333333 7.08473333333333 9.32400416666666 5.21885
1971.70833333333 25.5370416666667 24.9504583333333 23.808875 23.3391666666667 21.7939166666667 20.1910833333333 8.665925 20.2212916666667 18.6015416666667 16.0136666666667 17.0434583333333 15.6710833333333 12.9456666666667 9.79673333333333 10.8934583333333 7.08173333333333 9.31400416666667 5.22485
1971.79166666667 24.8770416666667 24.6504583333333 23.708875 23.2591666666667 21.7639166666667 20.1810833333333 8.656925 20.3212916666667 18.6915416666667 16.0536666666667 17.1034583333333 15.7010833333333 12.9456666666667 9.78873333333333 10.8634583333333 7.07173333333333 9.29500416666666 5.22085
1971.875 23.8370416666667 23.8204583333333 23.278875 22.8991666666667 21.5339166666667 20.0010833333333 8.616925 20.4012916666667 18.7315416666667 16.0536666666667 17.1034583333333 15.6810833333333 12.9156666666667 9.76573333333333 10.8234583333333 7.05773333333333 9.27200416666667 5.21485
1971.95833333333 22.8570416666667 22.8904583333333 22.658875 22.3991666666667 21.2439166666667 19.7810833333333 8.572925 20.4212916666667 18.7415416666667 16.0536666666667 17.1634583333333 15.7110833333333 12.9256666666667 9.75173333333333 10.8034583333333 7.04873333333333 9.26000416666667 5.21185
1972.04166666667 22.0570416666667 22.1004583333333 22.008875 21.8591666666667 20.9039166666667 19.5310833333333 8.525925 20.3212916666667 18.6715416666667 15.9936666666667 17.2034583333333 15.7310833333333 12.9256666666667 9.73973333333333 10.7834583333333 7.04173333333333 9.24300416666667 5.21085
1972.125 21.7470416666667 21.7504583333333 21.668875 21.5591666666667 20.7239166666667 19.4110833333333 8.502925 20.2212916666667 18.6215416666667 15.9636666666667 17.2634583333333 15.7710833333333 12.9356666666667 9.74173333333333 10.7734583333333 7.03873333333333 9.23300416666667 5.20985
1972.20833333333 21.9170416666667 21.8604583333333 21.698875 21.5791666666667 20.7039166666667 19.3810833333333 8.496925 20.1212916666667 18.5515416666667 15.9236666666667 17.1834583333333 15.7210833333333 12.9156666666667 9.73573333333333 10.7734583333333 7.03773333333333 9.23300416666667 5.20685
1972.29166666667 22.2470416666667 22.1504583333333 21.898875 21.7391666666667 20.7839166666667 19.4410833333333 8.506925 20.1112916666667 18.5315416666667 15.9236666666667 17.1334583333333 15.6910833333333 12.8956666666667 9.73373333333333 10.7834583333333 7.03773333333333 9.23000416666667 5.20685
1972.375 22.9670416666667 22.7204583333333 22.318875 22.0891666666667 20.9839166666667 19.5810833333333 8.530925 20.1212916666667 18.5315416666667 15.9236666666667 17.0734583333333 15.6510833333333 12.8756666666667 9.72873333333333 10.7834583333333 7.03673333333333 9.23100416666666 5.20585
1972.45833333333 23.8270416666667 23.4404583333333 22.818875 22.5091666666667 21.2339166666667 19.7610833333333 8.564925 20.1312916666667 18.5215416666667 15.9236666666667 17.0034583333333 15.6110833333333 12.8656666666667 9.73173333333333 10.7934583333333 7.04073333333333 9.23800416666667 5.20785
1972.54166666667 24.7470416666667 24.1904583333333 23.328875 22.9391666666667 21.4839166666667 19.9410833333333 8.599925 20.1412916666667 18.5215416666667 15.9236666666667 16.9434583333333 15.5710833333333 12.8456666666667 9.72973333333333 10.7934583333333 7.04573333333333 9.24000416666667 5.21485
1972.625 25.6170416666667 24.9304583333333 23.858875 23.3891666666667 21.7939166666667 20.1810833333333 8.644925 20.2412916666667 18.5915416666667 15.9636666666667 16.9634583333333 15.5810833333333 12.8556666666667 9.73573333333333 10.7934583333333 7.05073333333333 9.24600416666667 5.22085
1972.70833333333 25.8270416666667 25.3204583333333 24.188875 23.6791666666667 21.9839166666667 20.3110833333333 8.667925 20.3312916666667 18.6415416666667 15.9736666666667 16.9434583333333 15.5510833333333 12.8356666666667 9.72273333333333 10.7734583333333 7.05073333333333 9.23800416666667 5.22685
1972.79166666667 25.3070416666667 25.1004583333333 24.158875 23.6591666666667 22.0039166666667 20.3210833333333 8.667925 20.4612916666667 18.7315416666667 16.0236666666667 16.9834583333333 15.5710833333333 12.8356666666667 9.72073333333333 10.7634583333333 7.04773333333333 9.23600416666667 5.22585
1972.875 24.2370416666667 24.2404583333333 23.738875 23.3091666666667 21.7439166666667 20.1210833333333 8.627925 20.5012916666667 18.7415416666667 16.0236666666667 16.9334583333333 15.5310833333333 12.8156666666667 9.70973333333333 10.7634583333333 7.04073333333333 9.23000416666667 5.21885
1972.95833333333 23.1870416666667 23.2004583333333 22.998875 22.7091666666667 21.3439166666667 19.8110833333333 8.575925 20.4112916666667 18.6815416666667 15.9936666666667 16.9134583333333 15.5310833333333 12.8256666666667 9.71273333333333 10.7734583333333 7.04173333333333 9.23900416666667 5.21685
1973.04166666667 22.3070416666667 22.3404583333333 22.248875 22.0691666666667 20.9639166666667 19.5510833333333 8.538925 20.2812916666667 18.6115416666667 15.9736666666667 17.0234583333333 15.6210833333333 12.8856666666667 9.73973333333333 10.8134583333333 7.05273333333333 9.25900416666667 5.21785
1973.125 21.8170416666667 21.8304583333333 21.728875 21.6091666666667 20.6839166666667 19.3810833333333 8.532925 20.1112916666667 18.5515416666667 15.9836666666667 17.1434583333333 15.7410833333333 12.9656666666667 9.80173333333333 10.8834583333333 7.08573333333333 9.30600416666667 5.23585
1973.20833333333 21.8270416666667 21.7804583333333 21.578875 21.4491666666667 20.5739166666667 19.3210833333333 8.541925 19.9712916666667 18.5015416666667 15.9836666666667 17.2034583333333 15.8110833333333 13.0356666666667 9.85473333333333 10.9534583333333 7.11173333333333 9.34800416666667 5.24485
1973.29166666667 22.0670416666667 21.9704583333333 21.688875 21.5191666666667 20.5839166666667 19.3410833333333 8.554925 19.9012916666667 18.4615416666667 15.9936666666667 17.1634583333333 15.8210833333333 13.0556666666667 9.88173333333333 11.0034583333333 7.12573333333333 9.37400416666667 5.24685
1973.375 22.7370416666667 22.5204583333333 22.068875 21.8191666666667 20.7439166666667 19.4610833333333 8.577925 19.8612916666667 18.4415416666667 15.9936666666667 17.1134583333333 15.7910833333333 13.0556666666667 9.89173333333333 11.0234583333333 7.13073333333333 9.38400416666667 5.24585
1973.45833333333 23.6670416666667 23.2604583333333 22.588875 22.2491666666667 20.9939166666667 19.6410833333333 8.609925 19.8712916666667 18.4315416666667 15.9936666666667 17.0334583333333 15.7410833333333 13.0256666666667 9.89173333333333 11.0334583333333 7.13373333333333 9.39200416666667 5.24685
1973.54166666667 24.5770416666667 23.9804583333333 23.078875 22.6891666666667 21.2839166666667 19.8510833333333 8.654925 19.9412916666667 18.4715416666667 16.0136666666667 17.0134583333333 15.7210833333333 13.0356666666667 9.89973333333333 11.0434583333333 7.14573333333333 9.40800416666667 5.25785
1973.625 25.2370416666667 24.6004583333333 23.518875 23.0691666666667 21.5439166666667 20.0310833333333 8.685925 20.0212916666667 18.5115416666667 16.0236666666667 17.0034583333333 15.7110833333333 13.0156666666667 9.89073333333333 11.0234583333333 7.14573333333333 9.40800416666667 5.26085
1973.70833333333 25.4070416666667 24.9004583333333 23.778875 23.2891666666667 21.7139166666667 20.1610833333333 8.702925 20.1312916666667 18.5815416666667 16.0536666666667 17.0334583333333 15.7110833333333 13.0156666666667 9.87973333333333 11.0034583333333 7.13873333333333 9.39700416666667 5.25985
1973.79166666667 24.8670416666667 24.6804583333333 23.738875 23.2691666666667 21.7339166666667 20.1810833333333 8.696925 20.2712916666667 18.6715416666667 16.0936666666667 17.0834583333333 15.7310833333333 13.0156666666667 9.86373333333333 10.9734583333333 7.12573333333333 9.38000416666667 5.25385
1973.875 23.9970416666667 23.9704583333333 23.398875 22.9991666666667 21.5939166666667 20.0810833333333 8.668925 20.4112916666667 18.7715416666667 16.1436666666667 17.1534583333333 15.7710833333333 13.0156666666667 9.84873333333333 10.9434583333333 7.11173333333333 9.35800416666667 5.24485
1973.95833333333 22.9870416666667 23.0204583333333 22.778875 22.5091666666667 21.3339166666667 19.9210833333333 8.640925 20.5012916666667 18.8915416666667 16.2136666666667 17.3334583333333 15.9010833333333 13.0756666666667 9.86373333333333 10.9434583333333 7.10773333333333 9.34900416666667 5.24185
1974.04166666667 22.2770416666667 22.2804583333333 22.148875 21.9891666666667 21.0439166666667 19.7110833333333 8.598925 20.4212916666667 18.8515416666667 16.1936666666667 17.4334583333333 15.9710833333333 13.1056666666667 9.86373333333333 10.9434583333333 7.10073333333333 9.34300416666667 5.23185
1974.125 21.9870416666667 22.0004583333333 21.898875 21.7691666666667 20.8939166666667 19.5910833333333 8.570925 20.3412916666667 18.7915416666667 16.1536666666667 17.4234583333333 15.9510833333333 13.0956666666667 9.84973333333333 10.9334583333333 7.08973333333333 9.33100416666667 5.22385
1974.20833333333 21.9870416666667 21.9504583333333 21.828875 21.7091666666667 20.8939166666667 19.6010833333333 8.570925 20.3612916666667 18.8115416666667 16.1636666666667 17.4934583333333 16.0010833333333 13.1156666666667 9.85373333333333 10.9334583333333 7.08873333333333 9.32900416666667 5.22185
1974.29166666667 22.2170416666667 22.1604583333333 21.968875 21.8391666666667 20.9739166666667 19.6610833333333 8.579925 20.3912916666667 18.8315416666667 16.1836666666667 17.4834583333333 16.0010833333333 13.1156666666667 9.85073333333333 10.9334583333333 7.08573333333333 9.32400416666666 5.21885
1974.375 22.8570416666667 22.6804583333333 22.338875 22.1591666666667 21.1539166666667 19.7910833333333 8.601925 20.4012916666667 18.8215416666667 16.1736666666667 17.4234583333333 15.9610833333333 13.0956666666667 9.84373333333333 10.9334583333333 7.08673333333333 9.31900416666667 5.22085
1974.45833333333 23.6870416666667 23.3504583333333 22.808875 22.5391666666667 21.3439166666667 19.8910833333333 8.614925 20.3412916666667 18.7415416666667 16.1136666666667 17.2434583333333 15.8410833333333 13.0256666666667 9.81473333333333 10.9134583333333 7.07873333333333 9.30300416666667 5.21885
1974.54166666667 24.5970416666667 24.0504583333333 23.308875 22.9691666666667 21.6239166666667 20.1010833333333 8.654925 20.4212916666667 18.7815416666667 16.1336666666667 17.2334583333333 15.8210833333333 13.0156666666667 9.81173333333333 10.9034583333333 7.08373333333333 9.30300416666667 5.22885
1974.625 25.2970416666667 24.6604583333333 23.728875 23.3491666666667 21.9339166666667 20.3410833333333 8.702925 20.5712916666667 18.9015416666667 16.2036666666667 17.3334583333333 15.8910833333333 13.0456666666667 9.82373333333333 10.9034583333333 7.09373333333333 9.31100416666666 5.23885
1974.70833333333 25.6170416666667 25.0604583333333 24.028875 23.5891666666667 22.0839166666667 20.4510833333333 8.712925 20.5912916666667 18.9015416666667 16.1836666666667 17.3134583333333 15.8510833333333 13.0156666666667 9.80273333333333 10.8634583333333 7.08173333333333 9.29100416666667 5.23685
1974.79166666667 25.0570416666667 24.8504583333333 23.988875 23.5491666666667 22.0439166666667 20.4110833333333 8.700925 20.6512916666667 18.9315416666667 16.1836666666667 17.2734583333333 15.8110833333333 12.9856666666667 9.78473333333333 10.8334583333333 7.07273333333333 9.27600416666666 5.23385
1974.875 24.0670416666667 24.0604583333333 23.598875 23.2391666666667 21.8739166666667 20.3010833333333 8.684925 20.7812916666667 19.0415416666667 16.2536666666667 17.3634583333333 15.8710833333333 13.0156666666667 9.80173333333333 10.8434583333333 7.07973333333333 9.28500416666667 5.23785
1974.95833333333 23.1070416666667 23.1504583333333 22.988875 22.7691666666667 21.6439166666667 20.1610833333333 8.667925 20.8912916666667 19.1615416666667 16.3436666666667 17.5534583333333 16.0210833333333 13.0956666666667 9.83673333333333 10.8734583333333 7.09073333333333 9.30400416666667 5.23985
1975.04166666667 22.3370416666667 22.3704583333333 22.318875 22.2091666666667 21.3239166666667 19.9410833333333 8.637925 20.8012916666667 19.1215416666667 16.3436666666667 17.6634583333333 16.1110833333333 13.1656666666667 9.87073333333333 10.9234583333333 7.10473333333333 9.33700416666667 5.23885
1975.125 21.9270416666667 21.9404583333333 21.888875 21.8191666666667 21.0139166666667 19.6910833333333 8.587925 20.5612916666667 18.9415416666667 16.2236666666667 17.5734583333333 16.0410833333333 13.1256666666667 9.84873333333333 10.9034583333333 7.09273333333333 9.32100416666667 5.23185
1975.20833333333 21.8470416666667 21.8304583333333 21.728875 21.6391666666667 20.8039166666667 19.5110833333333 8.560925 20.2912916666667 18.7315416666667 16.1136666666667 17.3834583333333 15.9210833333333 13.0756666666667 9.84973333333333 10.9234583333333 7.09873333333333 9.33300416666667 5.23285
1975.29166666667 21.9470416666667 21.9004583333333 21.748875 21.6491666666667 20.8139166666667 19.5310833333333 8.572925 20.2712916666667 18.7315416666667 16.1236666666667 17.4034583333333 15.9610833333333 13.1056666666667 9.87373333333333 10.9534583333333 7.11173333333333 9.35100416666667 5.23885
1975.375 22.5870416666667 22.3804583333333 22.068875 21.9091666666667 20.9639166666667 19.6510833333333 8.599925 20.2612916666667 18.7415416666667 16.1536666666667 17.3934583333333 15.9710833333333 13.1156666666667 9.89073333333333 10.9834583333333 7.11973333333333 9.36700416666667 5.23985
1975.45833333333 23.4170416666667 23.0704583333333 22.528875 22.2991666666667 21.1839166666667 19.8110833333333 8.626925 20.2512916666667 18.7215416666667 16.1336666666667 17.3134583333333 15.9110833333333 13.0956666666667 9.88573333333333 10.9834583333333 7.11973333333333 9.36700416666667 5.23985
1975.54166666667 24.3070416666667 23.7904583333333 23.038875 22.7391666666667 21.4939166666667 20.0310833333333 8.668925 20.3412916666667 18.7815416666667 16.1736666666667 17.3234583333333 15.9210833333333 13.0956666666667 9.88873333333333 10.9834583333333 7.12573333333333 9.37400416666667 5.24585
1975.625 24.9770416666667 24.3904583333333 23.448875 23.0791666666667 21.7439166666667 20.2210833333333 8.704925 20.4212916666667 18.8315416666667 16.1936666666667 17.3634583333333 15.9310833333333 13.1056666666667 9.89073333333333 10.9834583333333 7.12973333333333 9.37900416666667 5.25285
1975.70833333333 25.0770416666667 24.6404583333333 23.648875 23.2391666666667 21.8339166666667 20.2910833333333 8.708925 20.4412916666667 18.8415416666667 16.1836666666667 17.3434583333333 15.9010833333333 13.0856666666667 9.87473333333333 10.9534583333333 7.11873333333333 9.36400416666667 5.24785
1975.79166666667 24.7170416666667 24.5104583333333 23.648875 23.2291666666667 21.7939166666667 20.2510833333333 8.694925 20.4512916666667 18.8215416666667 16.1636666666667 17.2634583333333 15.8410833333333 13.0456666666667 9.85673333333333 10.9334583333333 7.10973333333333 9.35300416666667 5.24385
1975.875 23.8170416666667 23.7904583333333 23.288875 22.9491666666667 21.6439166666667 20.1410833333333 8.677925 20.5812916666667 18.9115416666667 16.2136666666667 17.3234583333333 15.8710833333333 13.0556666666667 9.86073333333333 10.9234583333333 7.11173333333333 9.35500416666667 5.24585
1975.95833333333 22.8370416666667 22.8704583333333 22.668875 22.4491666666667 21.3539166666667 19.9310833333333 8.635925 20.6012916666667 18.9415416666667 16.2236666666667 17.4034583333333 15.9210833333333 13.0756666666667 9.85573333333333 10.9134583333333 7.10373333333333 9.34600416666667 5.24085
1976.04166666667 22.1670416666667 22.2004583333333 22.088875 21.9591666666667 21.0639166666667 19.7110833333333 8.594925 20.5012916666667 18.8815416666667 16.1836666666667 17.4634583333333 15.9610833333333 13.0956666666667 9.85473333333333 10.9134583333333 7.09973333333333 9.34300416666667 5.23585
1976.125 21.8070416666667 21.8204583333333 21.708875 21.6091666666667 20.8439166666667 19.5710833333333 8.565925 20.3612916666667 18.8215416666667 16.1436666666667 17.5334583333333 16.0110833333333 13.1156666666667 9.86173333333333 10.9034583333333 7.09273333333333 9.33500416666667 5.22885
1976.20833333333 21.7770416666667 21.7704583333333 21.638875 21.5291666666667 20.7639166666667 19.5010833333333 8.544925 20.2712916666667 18.7515416666667 16.0936666666667 17.4834583333333 15.9710833333333 13.0856666666667 9.84273333333333 10.8834583333333 7.07973333333333 9.31600416666667 5.21985
1976.29166666667 22.0570416666667 22.0004583333333 21.788875 21.6491666666667 20.7839166666667 19.4810833333333 8.537925 20.1812916666667 18.6415416666667 16.0136666666667 17.3234583333333 15.8510833333333 13.0156666666667 9.81973333333333 10.8634583333333 7.07573333333333 9.30800416666666 5.22085
1976.375 22.6070416666667 22.4604583333333 22.138875 21.9391666666667 20.9239166666667 19.5810833333333 8.556925 20.1712916666667 18.6215416666667 16.0136666666667 17.2234583333333 15.7910833333333 12.9856666666667 9.81773333333333 10.8634583333333 7.07773333333333 9.31100416666666 5.22185
1976.45833333333 23.5770416666667 23.2104583333333 22.638875 22.3491666666667 21.1439166666667 19.7210833333333 8.579925 20.1112916666667 18.5515416666667 15.9636666666667 17.0834583333333 15.6910833333333 12.9356666666667 9.80173333333333 10.8534583333333 7.07473333333333 9.30300416666667 5.22385
1976.54166666667 24.5270416666667 23.9904583333333 23.188875 22.8191666666667 21.4039166666667 19.9110833333333 8.616925 20.1212916666667 18.5515416666667 15.9536666666667 17.0134583333333 15.6410833333333 12.9056666666667 9.79973333333333 10.8534583333333 7.07973333333333 9.30500416666667 5.23185
1976.625 25.3770416666667 24.7404583333333 23.708875 23.2591666666667 21.7139166666667 20.1410833333333 8.662925 20.2112916666667 18.6115416666667 15.9936666666667 17.0234583333333 15.6410833333333 12.9156666666667 9.80373333333333 10.8534583333333 7.08773333333333 9.31200416666667 5.24085
1976.70833333333 25.7170416666667 25.2004583333333 24.058875 23.5591666666667 21.9539166666667 20.3210833333333 8.693925 20.3412916666667 18.6915416666667 16.0336666666667 17.0834583333333 15.6710833333333 12.9156666666667 9.79773333333333 10.8434583333333 7.08873333333333 9.30800416666666 5.24785
1976.79166666667 25.2170416666667 25.0104583333333 24.038875 23.5391666666667 21.9139166666667 20.2610833333333 8.670925 20.3612916666667 18.6815416666667 15.9936666666667 16.9934583333333 15.5810833333333 12.8556666666667 9.76073333333333 10.7934583333333 7.06973333333333 9.27900416666666 5.23985
1976.875 24.1670416666667 24.1504583333333 23.588875 23.1691666666667 21.6339166666667 20.0410833333333 8.627925 20.3812916666667 18.6715416666667 15.9836666666667 16.9234583333333 15.5210833333333 12.8256666666667 9.74473333333333 10.7734583333333 7.06173333333333 9.26900416666667 5.23485
1976.95833333333 23.1970416666667 23.2304583333333 22.958875 22.6591666666667 21.3239166666667 19.8110833333333 8.589925 20.3812916666667 18.6715416666667 15.9836666666667 16.9634583333333 15.5510833333333 12.8356666666667 9.74773333333333 10.7734583333333 7.06373333333333 9.27200416666667 5.23485
1977.04166666667 22.3370416666667 22.3704583333333 22.278875 22.0991666666667 21.0039166666667 19.6010833333333 8.567925 20.3212916666667 18.6715416666667 16.0036666666667 17.0934583333333 15.6710833333333 12.9156666666667 9.79073333333333 10.8334583333333 7.08473333333333 9.30700416666667 5.24285
1977.125 21.9670416666667 21.9804583333333 21.878875 21.7291666666667 20.7439166666667 19.4210833333333 8.550925 20.1312916666667 18.5715416666667 15.9736666666667 17.1134583333333 15.7110833333333 12.9556666666667 9.82773333333333 10.8834583333333 7.10373333333333 9.33700416666667 5.25085
